RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1481_Actual,S1481_Simulated
0.9067212808580045,0.26424494468692766,0.0,0.18857179510065186,0.6931471805599453,0.6742804700449279,0.0,0.0,4.225790448355602,3.4160510287931776,1.0986122886681098,1.1085934909171022,0.0,0.2632049367457456
0.9257694758286987,0.8656176145301839,0.0,0.5770720899501763,0.6931471805599453,0.8079554104649459,0.0,0.0,4.227875954846623,3.3048874170390876,1.0986122886681098,1.2097771406830269,0.0,0.4635356161244172
0.9444616088408514,0.0,0.0,0.5255804122188791,0.6931471805599453,0.604604897167134,0.0,0.0,4.229957121050448,1.773499613747399,1.0986122886681098,1.1951091660172852,0.0,0.3010274298972799
0.9628107475090479,0.6006635437768117,0.0,0.10538190577819856,0.6931471805599453,0.7190822689503652,0.0,0.0,4.232033964995287,4.272457807433382,1.0986122886681098,1.1287007483719136,0.0,0.8502818605629261
0.9808292530117261,0.0,0.0,0.0684569500891508,0.6931471805599453,0.7432122686745611,0.0,0.0,4.23410650459726,1.8273070004186933,1.0986122886681098,1.10863976664501,0.0,0.23598636549488874
0.9985288301111271,0.540025365460735,0.0,0.3094793782798381,0.6931471805599453,0.5557584655573106,0.0,0.0,4.236174757661319,2.2083948688363417,1.0986122886681098,1.1548987703871603,0.0,0.16234580238930194
1.0159205728229963,0.534774216498936,0.0,0.6618546203188861,0.6931471805599453,0.6816602213485884,0.0,0.0,4.23823874188217,2.25664038365628,1.0986122886681098,1.1200243700588588,0.0,0.6412920120310717
1.0330150061822962,0.4560147997422635,0.0,0.6697329300814499,0.6931471805599453,0.7718434607545074,0.0,0.0,4.24029847484518,4.590252837609862,1.0986122886681098,1.1099079876005453,0.0,0.0
1.0498221244986776,0.35492112722237357,0.0,0.35630317155661245,0.6931471805599453,0.6828059792408548,0.0,0.0,4.242353974027276,3.6899701836790597,1.0986122886681098,1.0897643124445142,0.0,0.25046877783092153
1.0663514264498883,0.2514936385916357,0.0,0.0,0.6931471805599453,0.6083445989079188,0.0,0.0,4.244405256797834,2.662392794604625,1.0986122886681098,1.0000086662660423,0.0,0.2446044596837496
1.0826119473216684,0.0,0.0,0.3936048970796904,0.6931471805599453,0.9838319152140818,0.0,0.0,4.246452340419559,3.1565754093975533,1.0986122886681098,1.0158608447125557,0.0,0.12398296536230549
1.0986122886681098,0.4907451788323759,0.0,0.4427100801366055,0.6931471805599453,0.5633497731102399,0.0,0.0,4.248495242049359,1.9896291874008973,1.0986122886681098,1.1161775492670214,0.0,1.668313289057412
