S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.611632603903651,5.717027701406222,5.674606408471096,5.814130531825066,5.810810949560569,6.311734809152915,6.503433662930522,1.9459101490553132,1.1766909522988147,2.833213344056216,4.8330596037180396,5.700443573390687,6.547859331788609
5.783825182329737,5.957760328969343,5.720311776607412,5.156680990774247,5.811140992976701,6.165873751888455,6.302618975744905,4.918021847804587,1.9459101490553132,1.784336555004912,2.9444389791664403,2.3890737874020926,5.69035945432406,5.569507812345665
5.7745515455444085,6.205679782090744,5.720311776607412,5.485904228256963,5.811140992976701,5.673710801386938,6.313548046277095,5.899064571689077,1.9459101490553132,1.9693905199326562,2.995732273553991,2.181328721545067,5.680172609017068,6.001297519818248
5.755742213586912,6.117414677459914,5.720311776607412,5.276305766404284,5.811140992976701,5.379260497967086,6.3080984415095305,5.755243002589113,1.791759469228055,2.322276534450998,2.995732273553991,2.9390545335568667,5.631211781821365,5.67713577510932
5.765191102784844,6.3875478375580865,5.726847747587197,5.64235046710578,5.811140992976701,6.091154289075731,6.298949246855942,5.965989542306681,1.791759469228055,3.263592433856095,3.091042453358316,3.047467044904134,5.634789603169249,6.189757175976487
5.765191102784844,5.200045049969827,5.733341276897746,5.2715785559726775,5.811140992976701,5.680697545848636,6.298949246855942,5.8001046648257955,1.791759469228055,1.5723720781192085,2.772588722239781,2.8859592688963334,5.66988092298052,5.315035581685782
5.75890177387728,5.384305424082023,5.703782474656201,5.440832217661447,5.808142489980444,5.742505147721925,6.278521424165844,6.32100077125152,1.791759469228055,1.7529683242501843,2.302585092994046,3.749667207745778,5.6131281063880705,6.14791255159948
5.7745515455444085,6.259237097420037,5.717027701406222,5.850371916356731,5.808142489980444,6.085013455621052,6.278521424165844,5.588327365274356,1.791759469228055,3.8348928370652304,2.4849066497880004,4.555829192046051,5.616771097666572,5.85226699936316
5.765191102784844,5.65844678656512,5.71042701737487,5.866828511837347,5.808142489980444,5.971699025078077,6.2878585601617845,5.786874450383099,1.791759469228055,0.7905362708613661,2.302585092994046,3.580875741813244,5.616771097666572,5.1940079610988255
5.777652323222656,6.144526585651773,5.707110264748875,5.490793319252064,5.755742213586912,4.947655486556219,6.3080984415095305,6.173121144021296,1.791759469228055,2.7362019254976153,2.3978952727983707,2.360299775207891,5.66988092298052,5.992947055011172
5.777652323222656,5.3397885236956615,5.707110264748875,6.356936431209281,5.755742213586912,5.846611558585712,6.3080984415095305,7.159109970486626,1.791759469228055,3.8331111142750958,2.302585092994046,2.5889879490445704,5.66988092298052,5.744890402915772
