S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303
5.575949103146316,6.3984083264006895,5.159055299214529,5.597302726696883,5.170483995038151,5.9655133297777345,5.948034989180646,6.939411160076212,1.9459101490553132,1.9165141930675784,2.4849066497880004,2.3995288767608303,6.059123195581797,5.550625945198087
5.572154032177765,5.542538461867721,5.170483995038151,5.382431758617591,5.176149732573829,6.468620599604557,5.953243334287785,7.329673955811685,1.9459101490553132,2.248794193930643,2.3978952727983707,5.183191937932577,6.0844994130751715,6.147884813597958
5.796057750765372,5.296263275649441,5.768320995793772,4.71144153050808,5.817111159963204,6.088142531100996,6.313548046277095,5.779251753796626,1.9459101490553132,2.4333603314897245,2.70805020110221,4.62157014785506,6.293419278846481,5.749785800623248
5.796057750765372,5.528106267326118,5.720311776607412,4.977633710763577,5.814130531825066,5.781890706090028,6.274762021241939,6.030721026316682,1.9459101490553132,1.9360560553989279,2.70805020110221,4.890574946069727,5.700443573390687,5.5992785653697945
5.84354441703136,6.674633874903266,5.726847747587197,4.971998018743224,5.814130531825066,4.922698857786623,6.272877006546167,6.9862195900679565,1.9459101490553132,2.8567079783288194,2.8903717578961645,4.709152289757677,5.707110264748875,5.434782210641036
5.8377304471659395,6.23775013009979,5.726847747587197,5.289008863680201,5.814130531825066,5.398881642129561,6.269096283706261,6.072314983785658,1.9459101490553132,2.159815748344068,2.5649493574615367,3.5020939698736195,5.697093486505405,5.618422694493972
5.834810737062605,6.23685449256132,5.739792912179234,5.224314362828722,5.817111159963204,5.332621423949853,6.285998094508865,6.243433509522956,1.9459101490553132,2.1437498545917206,2.302585092994046,3.448997034047831,5.697093486505405,5.474043624719327
5.834810737062605,5.890744319914854,5.7430031878094825,5.724165206489332,5.817111159963204,5.503040068708523,6.306275286948016,7.215823678287206,1.9459101490553132,3.1777599207096383,2.6390573296152584,4.453465333857189,5.723585101952381,4.754723019029502
5.8377304471659395,5.756374076367009,5.723585101952381,5.983828842978926,5.820082930352362,5.995591868904841,6.333279628139691,5.689377069654171,1.9459101490553132,2.2626169503775384,2.0794415416798357,3.495333264417168,5.703782474656201,5.377057358402924
5.8377304471659395,6.708791743581038,5.723585101952381,5.9796713872156975,5.820082930352362,5.066856067791917,6.335054251498059,5.288912395855395,1.9459101490553132,1.2476230866589613,2.0794415416798357,4.477954921601424,5.713732805509369,5.3562636790519855
5.840641657373398,6.735758137494351,5.726847747587197,5.256332817728409,5.820082930352362,5.801465971959441,6.327936783729195,5.870976265834897,1.9459101490553132,1.7823152329946454,2.833213344056216,3.521172619578785,5.703782474656201,5.77992245583846
5.840641657373398,5.66754327638256,5.726847747587197,5.856755769877469,5.823045895483019,6.108808582402311,6.327936783729195,5.637897749108362,1.9459101490553132,1.5889453415436832,2.772588722239781,4.008605341584901,5.717027701406222,5.625520592618987
5.786897381366708,5.657583184610393,5.717027701406222,5.864285373077481,5.814130531825066,6.244378865236026,6.311734809152915,7.000474987187263,1.9459101490553132,1.1838840947995335,2.833213344056216,3.681107030564207,5.700443573390687,4.824144315527129
5.783825182329737,6.594982546727534,5.720311776607412,5.0690558181366905,5.811140992976701,5.927126252118005,6.302618975744905,6.358405096136867,1.9459101490553132,1.0724538539204098,2.9444389791664403,2.7578959748788594,5.69035945432406,6.136496739044417
5.7745515455444085,6.566416391678415,5.720311776607412,4.991620519973863,5.811140992976701,6.2246500033954195,6.313548046277095,7.085439949654198,1.9459101490553132,1.2446435247688066,2.995732273553991,5.597010019770279,5.680172609017068,6.54814319509186
5.755742213586912,5.350959437672777,5.720311776607412,5.176056488866953,5.811140992976701,5.413238366180196,6.3080984415095305,5.991175958044221,1.791759469228055,2.1617623977737366,2.995732273553991,3.151237685916573,5.631211781821365,6.473217805264823
5.765191102784844,5.83621463311941,5.726847747587197,5.240103907909432,5.811140992976701,5.600914601707045,6.298949246855942,6.819406513733612,1.791759469228055,2.271905009517182,3.091042453358316,3.6178573557486735,5.634789603169249,5.767062092061848
5.765191102784844,6.402969718205011,5.733341276897746,5.762720094543802,5.811140992976701,5.814383742677381,6.298949246855942,6.120786459086289,1.791759469228055,2.519099444100305,2.772588722239781,2.8923105028076463,5.66988092298052,5.318155312303181
5.75890177387728,5.78990575931387,5.703782474656201,5.405043151544503,5.808142489980444,5.499875239640464,6.278521424165844,5.990288454583942,1.791759469228055,2.5453914692625874,2.302585092994046,4.260613794283783,5.6131281063880705,5.1934598745924525
5.7745515455444085,5.3375199712920836,5.717027701406222,5.369996538877223,5.808142489980444,4.773658895995256,6.278521424165844,6.471571260769552,1.791759469228055,2.3820245042772346,2.4849066497880004,3.269314409497789,5.616771097666572,5.669309810998307
