S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.442576014631054,5.717027701406222,5.082126392871493,5.814130531825066,5.951686753928894,6.311734809152915,6.296734196923201,1.9459101490553132,1.353603828190703,2.833213344056216,1.7976206341995917,5.700443573390687,5.364471949384825
5.783825182329737,6.320925187089256,5.720311776607412,5.48148348785102,5.811140992976701,5.331244813875232,6.302618975744905,5.749426623600345,1.9459101490553132,3.2580013982428877,2.9444389791664403,3.2763023342894035,5.69035945432406,5.484573139417649
5.7745515455444085,5.532012159273513,5.720311776607412,4.9964271375353375,5.811140992976701,5.4071588891818445,6.313548046277095,4.216397064361348,1.9459101490553132,1.1729252895527285,2.995732273553991,5.094065389800172,5.680172609017068,6.262241208025867
5.755742213586912,5.766974330815051,5.720311776607412,4.859378410146078,5.811140992976701,6.014490722753841,6.3080984415095305,5.906802516037095,1.791759469228055,3.604773143486857,2.995732273553991,3.445053957122948,5.631211781821365,5.793202783561355
5.765191102784844,5.383111233299,5.726847747587197,4.927455312853563,5.811140992976701,5.57304109702239,6.298949246855942,5.347287790191447,1.791759469228055,2.5082141141453373,3.091042453358316,3.1809400724878163,5.634789603169249,5.852927948300153
5.765191102784844,5.647162450155866,5.733341276897746,5.703923814096978,5.811140992976701,5.233718512108014,6.298949246855942,6.5121015075730275,1.791759469228055,4.044358648906601,2.772588722239781,3.7100127472967936,5.66988092298052,6.423849512455698
5.75890177387728,5.427706976852133,5.703782474656201,4.698010271112741,5.808142489980444,6.215144551444538,6.278521424165844,7.089159037980515,1.791759469228055,3.5110483386414133,2.302585092994046,4.073030595044797,5.6131281063880705,5.582901088929177
5.7745515455444085,5.311465296204588,5.717027701406222,5.215053549776467,5.808142489980444,5.770579352408875,6.278521424165844,5.8303305565714005,1.791759469228055,2.370418330112983,2.4849066497880004,4.4243786452063905,5.616771097666572,5.8508169337998135
5.765191102784844,5.630083527394007,5.71042701737487,5.710571980824017,5.808142489980444,5.616030433025811,6.2878585601617845,5.716049439393809,1.791759469228055,2.6434526357890067,2.302585092994046,2.4756315899266457,5.616771097666572,5.46239718627597
5.777652323222656,6.538839597151498,5.707110264748875,4.9427874563196905,5.755742213586912,6.145495253328858,6.3080984415095305,6.283842205621346,1.791759469228055,3.0698985364448457,2.3978952727983707,3.9154464476065733,5.66988092298052,5.451744835452963
5.777652323222656,6.173418682283266,5.707110264748875,5.57768377203744,5.755742213586912,5.702397224633014,6.3080984415095305,6.0951528889211515,1.791759469228055,3.25573132672237,2.302585092994046,3.9671898109301695,5.66988092298052,5.798211021556123
