,Actual_last_5_vals,Mean_Simulation,Simulated_18,Simulated_14,Simulated_45,Simulated_12,Simulated_46,Simulated_42,Simulated_20,Simulated_11,Simulated_5,Simulated_44,Simulated_37,Simulated_10,Simulated_4,Simulated_15,Simulated_2,Simulated_29,Simulated_16,Simulated_33,Simulated_0,Simulated_41,Simulated_3,Simulated_34,Simulated_39,Simulated_7,Simulated_21,Simulated_6,Simulated_31,Simulated_28,Simulated_27,Simulated_1,Simulated_17,Simulated_49,Simulated_23,Simulated_30,Simulated_13,Simulated_24,Simulated_47,Simulated_32,Simulated_48,Simulated_40,Simulated_35,Simulated_8,Simulated_38,Simulated_22,Simulated_25,Simulated_9,Simulated_36,Simulated_26,Simulated_19,Simulated_43
0,278217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,280438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,282044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,280482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34,257327.34
6,,257624.38,273815.66,231839.79,251013.92,264183.31,266486.71,242103.91,258125.76,263380.61,200306.39,269194.75,255678.0,237834.05,234250.17,279423.92,306061.87,256909.88,294796.47,249479.38,237496.75,268816.67,302217.09,330727.07,260765.48,280411.73,298448.5,153071.37,284384.99,258410.48,234513.48,187181.08,343374.08,281108.56,253029.94,207626.25,267837.43,244129.07,325127.6,321496.6,217910.61,330822.35,309287.65,202925.13,196820.99,197205.11,206722.62,217393.14,217834.23,315755.52,247798.18,245684.79
7,,267737.27,254457.24,277630.2,300760.62,312089.87,324602.77,236505.13,259752.13,317412.48,317414.59,219724.83,249315.99,239383.2,273218.07,298855.05,270742.5,235199.24,315420.76,322065.75,217534.79,314945.41,282082.83,287554.11,269389.63,294173.12,260519.0,349749.99,301957.53,180497.31,332145.05,260974.4,287189.39,293152.55,307213.52,212156.47,255412.01,398249.46,308237.36,236621.93,255083.16,274455.69,305010.75,176334.77,238772.31,135640.72,235728.77,203163.2,161829.32,330004.45,195249.22,201284.88
8,,258689.75,272096.53,266661.48,242726.86,235453.36,252326.99,278580.89,216241.04,245655.74,268719.68,252956.83,320748.05,252334.48,270328.28,329128.5,306322.48,280357.96,181701.89,250573.8,222713.26,263383.99,280932.22,197281.0,330735.87,244730.67,318207.01,249577.52,374677.12,316482.73,256099.75,267155.88,241767.1,210763.62,283515.69,214358.88,218146.23,266384.28,204421.51,299361.99,301343.9,223630.62,203425.82,244674.79,217133.81,221882.54,249367.4,274208.01,287848.64,237761.24,205847.52,283752.15
9,,256592.27,279962.68,224783.83,272053.16,256999.12,236646.17,303686.04,287845.41,260172.82,258510.26,289126.73,207535.06,210514.59,272334.49,256656.32,210890.16,277800.28,245342.64,225026.9,318739.62,236440.01,338592.52,250780.96,273650.1,198890.19,268050.84,251870.87,283308.96,295181.31,211601.36,275758.54,308413.01,212053.48,265334.73,225511.99,255139.58,300688.53,263591.05,221169.93,280197.57,186508.19,277469.53,223513.54,213609.5,239876.85,244518.29,227239.54,307115.72,319826.7,293161.35,185922.5
10,,264002.3,253363.42,228724.3,325561.99,244342.46,224819.19,296880.36,319432.69,264955.45,231867.97,236137.3,209735.82,203031.0,310418.2,254243.4,178886.67,266871.07,276699.35,256620.94,218091.89,228447.25,205241.68,212276.0,154347.49,288429.01,259693.61,308939.94,345860.08,326519.54,286996.8,300262.08,252853.62,297563.7,249696.31,188219.07,279812.41,277250.12,195031.73,242915.36,278129.09,247371.52,220571.25,316391.7,269051.02,332595.26,327949.27,327931.9,250578.87,307526.27,274057.57,346922.22
