S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,3.39574386863721,1.791759469228055,1.4749599394063804,3.332204510175204,3.638276040165326,1.0986122886681098,0.6552861269673058,0.0,0.27231156932263734,3.258096538021482,2.32315922169737,4.7535901911063645,4.628239260069611,4.8972177159495125,3.3215938426846585,0.0,0.4052730850872415,2.302585092994046,0.36892056295703823,0.0,0.3283564057117029
4.458215773031428,1.9663074858128105,1.791759469228055,1.8337058762786476,3.332204510175204,3.6513739160132976,1.0986122886681098,0.7615346191638291,0.0,0.5050262470232872,3.258096538021482,2.0925723168162684,4.7535901911063645,4.800728692018861,4.9003242732785735,4.271772398672406,0.0,0.08752944690258366,2.302585092994046,1.6718518377350904,0.0,0.14265028396631219
4.460144413937834,3.4178589576593597,1.791759469228055,1.2891129559064587,3.332204510175204,3.5674925700850535,1.0986122886681098,0.8193921259387431,0.0,0.40248270629416527,3.258096538021482,1.353511289293835,4.7535901911063645,3.9881739284488593,4.903421209789107,3.946631169275263,0.0,0.2887444317385153,2.302585092994046,2.5867302506030496,0.0,0.46073654868917213
4.4620693423474185,2.1423110278731095,1.791759469228055,1.1540985618779898,3.332204510175204,2.9418770063186823,1.0986122886681098,0.7006850001440948,0.0,0.18833029160308254,3.258096538021482,3.0880600559069933,4.7535901911063645,4.585339810518044,4.906508584887358,3.9368886266213856,0.0,0.0,2.302585092994046,1.4804034242356587,0.0,0.8085307758236879
4.4639905725253115,3.1485041082924052,1.791759469228055,0.9006566709261787,3.332204510175204,2.7307305995477096,1.0986122886681098,0.23899876746808746,0.0,1.4925213629750191,3.258096538021482,1.389569028299849,4.7535901911063645,3.8757595467677612,4.909586457431038,5.267793701543383,0.0,0.0,2.302585092994046,1.4309236835708243,0.0,0.999423563134153
4.465908118654584,1.818466475102301,1.791759469228055,1.8440771489517753,3.332204510175204,3.4133357424192186,1.0986122886681098,0.5049234466807346,0.0,0.09207990805249727,3.258096538021482,2.818992614661475,4.7535901911063645,4.451241561348499,4.912654885736052,4.742308688380752,0.0,0.1060002815571881,2.302585092994046,1.0925820413324427,0.0,0.25709851204049816
4.465908118654584,3.082308611913427,1.791759469228055,1.2577302146038112,3.332204510175204,3.685453805567551,1.0986122886681098,0.2973767278429038,0.0,0.018024194086233902,3.258096538021482,2.469940465288459,4.770684624465665,4.874755402173955,4.912654885736052,5.192261704544219,0.0,0.0,2.302585092994046,2.767843243285182,0.0,0.3671084150333255
4.465908118654584,1.9118530269152951,1.791759469228055,1.8831710037659601,3.332204510175204,2.3752045012370457,1.0986122886681098,1.7012585364692492,0.0,0.6055802899142866,3.258096538021482,2.8356355165181144,4.770684624465665,5.054746648043984,4.952299717083292,5.156898172178399,0.0,0.4371105624103061,2.302585092994046,2.418708713494945,0.0,0.6281553067588405
4.465908118654584,3.153042858120403,1.791759469228055,0.991872192685952,3.332204510175204,2.539347912295816,1.0986122886681098,1.0456739258610908,0.0,0.3644419863628315,3.258096538021482,2.990220889922552,4.770684624465665,4.487502314340262,4.990432586778736,4.411155982105029,0.0,0.32399285953090573,2.302585092994046,0.3872390615773509,0.0,0.5100114607200107
4.465908118654584,2.0028355127490554,1.791759469228055,1.444644894989763,3.332204510175204,3.8208542715720957,1.0986122886681098,0.20139271917349977,0.0,0.07865574479835302,3.258096538021482,3.3152729724880072,4.770684624465665,4.56792332674335,4.990918377412531,3.486387881585047,0.0,0.0,2.302585092994046,2.175361286602205,0.06899287148695142,0.0
4.465908118654584,4.367127254702812,1.791759469228055,1.540594193684502,3.332204510175204,3.1750229088287423,1.0986122886681098,0.7884425134946317,0.0,1.2205632146728247,3.258096538021482,2.7671169184523476,4.770684624465665,5.275220467127122,4.991403932168368,5.109229874040443,0.0,0.1697430031838529,2.302585092994046,0.369268851128405,0.13353139262452257,0.2892939107662449
4.465908118654584,2.917702422367551,1.791759469228055,1.5470899147694752,3.332204510175204,3.611181994059487,1.0986122886681098,0.9586869342297883,0.0,1.1971224667578628,3.258096538021482,2.6117015091951563,4.770684624465665,3.972490167533499,4.9918892512752,3.659282505555352,0.0,0.5055751440732432,2.302585092994046,1.1636682640169294,0.1941560144409574,0.5388654838682418
4.465908118654584,3.4931874587540457,1.791759469228055,0.7731998788396898,3.332204510175204,3.5478182927337127,1.0986122886681098,0.0,0.0,0.5788371971198847,3.258096538021482,2.3855065903170156,4.770684624465665,5.113703527633764,4.992374334961647,3.8364628146315223,0.0,0.06986232051583134,2.302585092994046,1.601461438981947,0.25131442828090605,0.0
4.465908118654584,3.469940647080921,1.791759469228055,1.15760198241054,3.332204510175204,3.149496931786899,1.0986122886681098,0.443104756000992,0.0,0.5644958465446048,3.258096538021482,2.5977785755008487,4.770684624465665,4.983737040782503,4.992859183455994,4.3358816030194935,0.0,0.0,2.302585092994046,0.6493637126817658,0.3053816495511818,0.7652596235137916
4.465908118654584,4.93266340194136,1.791759469228055,1.0593573637655824,3.332204510175204,2.903129999008465,1.0986122886681098,0.5207649316235594,0.0,1.1674233903511495,3.258096538021482,3.379316272812622,4.770684624465665,4.4616921440655135,4.993343796986195,5.576242296986767,0.0,0.0,2.302585092994046,1.57681365433928,0.35667494393873234,0.4897964528882161
4.465908118654584,0.0,1.791759469228055,0.8590972738992098,3.332204510175204,2.4908583530774138,1.0986122886681098,0.6305312605140733,0.0,0.0,3.258096538021482,2.522108069848116,4.770684624465665,3.4103779424015093,4.993828175779875,3.6670931682289023,0.0,0.0729733020966996,2.302585092994046,1.2668764715881924,0.4054651081081644,0.8046786784666118
4.465908118654584,2.8526470957825234,1.791759469228055,1.0690853723333087,3.332204510175204,3.7372257673950466,1.0986122886681098,0.0,0.0,0.49673616816503485,3.258096538021482,1.4286935193416672,4.770684624465665,4.525177500696619,4.994312320064325,3.4954925925540676,0.0,0.9168382854128736,2.302585092994046,1.6770462704332747,0.4519851237430572,0.031023480863844377
4.465908118654584,3.6506533620927852,1.791759469228055,1.847727670190193,3.332204510175204,3.1720553977295056,1.0986122886681098,0.8561609767768477,0.0,0.33146950252757124,3.258096538021482,3.257871138540481,4.770684624465665,4.208238582191251,4.99479623006651,4.206745374299013,0.0,0.09449640030421436,2.302585092994046,1.6140173186657096,0.49643688631389105,0.888909112554739
4.465908118654584,3.205663270920118,1.791759469228055,1.3313371917698047,3.332204510175204,2.348106290612243,1.0986122886681098,1.0916002790165322,0.0,0.22408907643537132,3.258096538021482,3.4649867681030715,4.770684624465665,4.5734378284974255,4.995279906013061,5.385879246563786,0.0,0.0,2.302585092994046,2.397658724338541,0.5389965007326869,0.8151621454289908
4.465908118654584,2.7391057559214675,1.791759469228055,1.2819074572947198,3.332204510175204,3.5722835203180043,1.0986122886681098,0.09955998748582784,0.0,0.0,3.258096538021482,1.9323574742464846,4.770684624465665,4.833718418160323,4.995763348130285,4.046491339789672,0.0,0.0,2.302585092994046,2.2675115902581426,0.5798184952529422,0.0
4.465908118654584,2.055708482142263,1.791759469228055,1.561673710251919,3.332204510175204,3.318661104038683,1.0986122886681098,1.0161107374959877,0.0,1.1474533637740056,3.258096538021482,2.0373212283101725,4.770684624465665,4.021191562108303,4.996246556644156,3.9793157719640924,0.0,0.486181449244618,2.302585092994046,1.4700740612639835,0.6190392084062234,0.5287068032121424
4.465908118654584,4.2014149438350685,1.791759469228055,1.0257109019835506,3.332204510175204,2.866821635578187,1.0986122886681098,0.3590954760902134,0.0,0.2872023664552552,3.258096538021482,2.1461813507986127,4.770684624465665,4.8166459417294885,4.996729531780326,4.67579710014596,0.0,0.17431962304423348,2.302585092994046,2.361310849906836,0.6567795363890704,0.39869805666960756
4.465908118654584,3.06469990048528,1.791759469228055,1.1734516601749274,3.332204510175204,2.4775883813432755,1.0986122886681098,0.7454232917326018,0.0,0.512611828488888,3.258096538021482,2.419736776163072,4.770684624465665,4.853310930890487,4.997212273764115,4.501878100472869,0.0,0.0,2.302585092994046,0.8987048278549326,0.6931471805599453,0.7540511900721936
