S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.6826586072791536,1.0986122886681098,1.6503392250552897,0.0,0.0,6.003887067106539,5.298486184548195,0.0,2.207360194693509,6.887552571664617,7.249264415598617,2.302585092994046,1.3587148233388777
4.727387818712341,4.486779707206909,1.0986122886681098,2.8031066428089337,0.0,0.14551666065921215,6.021023349349527,4.735683425293002,0.0,2.356671808387237,6.893656354602635,5.3130471026491595,2.302585092994046,0.6853394162291386
4.727387818712341,4.04760727827832,1.0986122886681098,1.7385191980183845,0.0,0.08061710386598954,6.0330862217988015,6.614904568282095,0.0,3.9197670618889036,6.893656354602635,5.998137185258596,2.302585092994046,1.2196351885108705
4.74493212836325,3.766377271622803,1.0986122886681098,1.233289187145131,0.0,0.10487080231072882,6.025865973825314,5.513857278099138,0.0,2.604023820882943,6.904750769961838,5.744252362266824,2.4849066497880004,2.3445889816730006
4.74493212836325,4.353346805659028,1.0986122886681098,0.3370699534096617,0.4054651081081644,0.11069365628571655,6.02707297457535,6.2922745198899825,0.0,0.9832883759359121,6.90625415285587,5.046761047153105,2.4849066497880004,2.2012709550257274
4.74493212836325,4.069698596377629,1.0986122886681098,0.5138460447719688,0.6931471805599453,0.0,6.028278520230698,3.546160214314773,0.0,2.8812568992836125,6.907755278982137,6.782169737584891,2.4849066497880004,1.7484778600176132
4.742029368705289,4.553213318353486,1.0986122886681098,1.599136834152349,0.6931471805599453,0.0,6.025060496536498,4.489021700335681,0.0,2.373912505495432,6.914068641038729,5.871140704274705,2.4849066497880004,3.2799910873706697
4.73911815849783,3.101912836015009,1.0986122886681098,1.704580893224244,0.6931471805599453,0.0,6.021832083724378,4.912873896998634,0.0,2.9743583772898434,6.920342394487609,5.238425790542417,2.4849066497880004,1.2635729100254416
4.736198448394496,3.6416205048306627,1.0986122886681098,2.072004624637486,0.6931471805599453,0.0,6.018593214496234,6.491761950334509,0.0,0.14706174758831025,6.926577033222725,4.431561419810775,2.4849066497880004,2.519900339201197
4.736198448394496,4.094674869560356,1.0986122886681098,1.605714090087091,0.6931471805599453,0.6044950225443294,5.91350300563827,5.358417397054016,0.0,1.759309731558566,6.892641641172089,6.231019232075641,2.4849066497880004,1.5251936382561504
4.762173934797756,3.784208708283747,1.0986122886681098,3.466186188095203,0.6931471805599453,0.0,5.918893854273146,5.340496884985467,0.0,0.6223736684739323,6.90875477931522,4.324490192007114,3.4657359027997265,3.314556016819357
4.948759890378168,4.675171661634326,1.3862943611198906,0.5134036193482578,1.0986122886681098,0.0,6.016157159698354,5.905880185196671,0.0,5.9433568279961495,7.00397413672268,7.105853061795662,3.5263605246161616,0.8769565490822373
4.983606621708336,3.8138354776530936,0.6931471805599453,1.2266859131553791,0.6931471805599453,0.0,5.720311776607412,5.737697953436288,0.0,3.380703355530115,6.75110146893676,5.764636417529497,3.5553480614894135,1.5011482178174416
4.969813299576001,5.229612217391876,0.6931471805599453,1.0573573696711085,0.6931471805599453,0.19112518504277065,5.713732805509369,5.1732168153114655,0.0,3.7625800036212764,6.760414691083428,5.4268066550856595,3.5553480614894135,1.7130980572966847
4.976733742420574,5.1831897953835,0.6931471805599453,0.0,0.6931471805599453,0.0015728094932897507,5.717027701406222,3.6338137415660245,0.0,1.9422831146986252,6.716594773520978,6.903764953542257,3.6375861597263857,1.9516364386896008
4.997212273764115,4.171537130550012,0.6931471805599453,1.2830939487638222,0.6931471805599453,0.17188460725312255,5.71042701737487,5.753153596751189,0.0,1.2239145153765845,6.7357800142423265,6.738435772442101,3.6375861597263857,1.2523101178634146
5.003946305945459,4.398045619023517,0.6931471805599453,1.2344322617420624,0.6931471805599453,0.13008097840565425,5.697093486505405,5.509966874094248,0.0,5.076388228815355,6.733401891837359,6.8006655938193346,3.6375861597263857,4.039787889836829
5.003946305945459,4.324946821818783,0.6931471805599453,1.1863668114823211,0.6931471805599453,0.2817679694589044,5.69035945432406,5.469710076416364,0.0,3.1595185660059295,6.7339969528486705,5.829808183467246,3.6375861597263857,0.979059421578605
5.003946305945459,4.611563205107737,0.6931471805599453,2.319238075012636,0.6931471805599453,0.0,5.683579767338681,5.337548035957613,0.0,1.0968395014281955,6.734591659972948,5.024043749792609,3.6375861597263857,1.2324910803500706
5.0106352940962555,4.118416507496312,0.6931471805599453,0.2202686254037831,0.6931471805599453,0.5999745240309581,5.700443573390687,5.69840792084804,0.0,4.03857682081425,6.734591659972948,4.436164927732845,3.6375861597263857,0.7631735144956131
5.030437921392435,4.9309256186859685,0.6931471805599453,2.1434662045085164,0.6931471805599453,0.028389321777820067,5.68697535633982,4.940684141331319,0.0,4.292835628942566,6.739336627357174,6.211132550151083,3.6375861597263857,3.666569691393285
5.030437921392435,3.795924103874282,0.6931471805599453,2.52451096751578,0.6931471805599453,0.45546405589283484,5.697093486505405,4.991916880416184,0.0,1.1715028457186398,6.75343791859778,6.738982977370238,3.6375861597263857,2.169985639396266
5.087596335232384,3.92338975932265,0.6931471805599453,1.1140020245743116,0.6931471805599453,0.0,5.6937321388027,4.384966832752467,0.0,2.0933102532940153,6.759255270663693,5.975277201475814,3.713572066704308,1.8067754114631658
