S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.250963954723615,3.258096538021482,0.8397579124999246
0.0,0.21832294027902707,3.258096538021482,2.988301689657799
0.0,0.07640912958617374,3.258096538021482,1.9301139789819248
0.0,0.5741593766213451,3.258096538021482,2.6830287159360338
0.0,0.28176907664720824,3.258096538021482,2.484281487672679
0.0,0.07726777013565272,3.258096538021482,2.3772060801646933
0.0,0.6546414444045926,3.258096538021482,1.6507248016963485
0.0,0.08368108968630938,3.258096538021482,1.4052036664836967
0.0,0.53166117519994,3.258096538021482,2.054669110022745
0.0,0.34832620466274944,3.258096538021482,3.2980949470424514
0.0,0.6561973500902554,3.258096538021482,4.07073266075929
