S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.18320508833957966,3.258096538021482,3.4455641965128123
0.0,0.6140991188680757,3.258096538021482,2.69293720780576
0.0,0.5429256804587892,3.258096538021482,2.6714657243748
0.0,0.7896655666635607,3.258096538021482,1.8350099331549212
0.0,0.0,3.258096538021482,2.7751913960734367
0.0,0.28380942104198603,3.258096538021482,2.4130274413641146
0.0,0.3379842065533425,3.258096538021482,2.539008579398989
0.0,0.23782607775658568,3.258096538021482,2.743960187214993
0.0,0.6689507176449778,3.258096538021482,2.7719759296299213
0.0,0.15996984411477827,3.258096538021482,2.2930473599525794
0.0,0.0,3.258096538021482,2.2258655462311445
