S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.4207079132776601,3.258096538021482,2.33434985183999
0.0,0.6903423399632169,3.258096538021482,2.150496790283553
0.0,0.39473268196783523,3.258096538021482,2.5826001730740065
0.0,0.8822341041589955,3.258096538021482,3.255936592128293
0.0,0.2723370045836388,3.258096538021482,0.19858135686245104
0.0,0.40368136500991025,3.258096538021482,2.318774574495563
0.0,0.1709487854176294,3.258096538021482,1.2820850937107342
0.0,0.0,3.258096538021482,2.147827506267441
0.0,0.24532545662387006,3.258096538021482,2.6371295332005302
0.0,0.20726866822936008,3.258096538021482,1.6073875470906973
0.0,0.40879577680966983,3.258096538021482,2.986334764106873
