S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.5304884110895425,3.258096538021482,2.8829994708527455
0.0,0.7726620942443536,3.258096538021482,2.6375995692508636
0.0,0.7385108457861204,3.258096538021482,2.666748201574594
0.0,0.27840437171250676,3.258096538021482,3.6234017937296996
0.0,0.0,3.258096538021482,1.9350154343767996
0.0,0.0,3.258096538021482,2.3704006646821156
0.0,1.060479011493848,3.258096538021482,1.7765929835674554
0.0,0.6403775375975445,3.258096538021482,3.281956028693027
0.0,0.18853866920274975,3.258096538021482,2.0945343201882003
0.0,0.0,3.258096538021482,1.5392645643610345
0.0,0.2860197815138888,3.258096538021482,4.489365261675119
