S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.28461710243795274,3.258096538021482,3.472087361287807
0.0,0.3635092163119256,3.258096538021482,1.4648935872205626
0.0,1.0856859755579529,3.258096538021482,3.016493239500817
0.0,0.36192634225117787,3.258096538021482,1.3647106667375042
0.0,1.2390902127986387,3.258096538021482,3.052973989570308
0.0,0.13606448504941138,3.258096538021482,1.8880036719219602
0.0,0.2979974339670232,3.258096538021482,3.02445033441162
0.0,0.1467369761344958,3.258096538021482,2.3330287476432936
0.0,0.0,3.258096538021482,2.811677972621064
0.0,0.0,3.258096538021482,1.53414532173935
0.0,0.37450095650798976,3.258096538021482,3.0751884866062857
