S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.34919434098971536,3.258096538021482,3.0863551248737657
0.0,0.5945121433641459,3.258096538021482,2.717857954347923
0.0,0.15268823870967954,3.258096538021482,1.9399132532481822
0.0,0.12268772935943939,3.258096538021482,2.349020462889192
0.0,0.0,3.258096538021482,1.0663742349959873
0.0,0.0,3.258096538021482,2.76793009847375
0.0,0.46065673375137717,3.258096538021482,2.634962761328198
0.0,0.19556571755157395,3.258096538021482,1.884789956230218
0.0,0.22025233759348462,3.258096538021482,2.0190483087968905
0.0,0.5890911883745282,3.258096538021482,3.346655205993793
0.0,0.3831019219057624,3.258096538021482,2.793605066138176
