S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.6532047478172526,3.258096538021482,2.5516016058937803
0.0,1.070376892018032,3.258096538021482,2.247923881850452
0.0,0.0,3.258096538021482,1.7660926733000948
0.0,0.1676903624448256,3.258096538021482,2.314502533235829
0.0,0.0,3.258096538021482,2.733063403688725
0.0,0.2171917122085345,3.258096538021482,1.5447539171704556
0.0,0.862985924883836,3.258096538021482,2.2683838387310717
0.0,0.9853926519428645,3.258096538021482,1.9527137810606607
0.0,0.5681125294103444,3.258096538021482,1.9803952002789464
0.0,1.1014694877558715,3.258096538021482,2.511222824202656
0.0,0.0,3.258096538021482,1.9682734684790337
