S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.3258600420192518,3.258096538021482,3.2921457702244834
0.0,0.4953088720984445,3.258096538021482,3.0771937076200135
0.0,0.0,3.258096538021482,2.42162052280645
0.0,0.6368704308868218,3.258096538021482,2.6494937009019126
0.0,0.6843790639140774,3.258096538021482,2.588592040470137
0.0,0.4106248202391514,3.258096538021482,2.420108212503408
0.0,0.9613113396865105,3.258096538021482,1.8430808937849807
0.0,0.0,3.258096538021482,3.0437582022562526
0.0,0.07981010738228028,3.258096538021482,1.2685755187345462
0.0,0.21653169120951168,3.258096538021482,2.1788498018232905
0.0,0.2528011859647573,3.258096538021482,2.6883121022942253
