RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.09570708395718364,0.794859720905366
0.0,0.0,0.0,0.0,0.0,0.0,0.7667871704884506,0.4159703217502939,0.0,0.0,0.0,0.41146302226983683,0.0,0.22017313050450207,0.09173093557754416,0.6328272436652217,0.09173093557754416,0.8162279816744316
0.0,0.8126387622571438,0.0,0.2111677651424912,0.0,0.30417802780527475,0.7421452665515222,3.2832046268195767,0.0,0.0,0.0,0.2726642960995954,0.0,0.0,0.08773891430800683,1.1063720181072019,0.08773891430800683,1.547485422408886
0.0,0.6442887752104177,0.0,0.0,0.0,0.22978213589403218,0.71688076489204,1.3777518913223896,0.0,1.6080970663893153,0.0,0.0,0.0,0.0,0.08373089291046804,0.36375795898353974,0.08373089291046804,0.8823718198644687
0.0,1.0511454145014556,0.0,0.6533644849072421,0.0,0.0,0.6909613873399651,1.1983256111610343,0.0,1.7963548897457984,0.0,0.23466782198335884,0.0,0.08146307201645808,0.07970674261074254,0.48940270765291455,0.07970674261074254,1.0256004904301037
0.0,0.15039402103006938,0.0,0.3356483004675611,0.0,0.5913027119264677,0.6643522786120012,2.5627153530183095,0.0,0.9767809502445935,0.0,0.27123739565628513,0.0,0.11741958505956973,0.0756663330737376,0.5889007869685312,0.0756663330737376,1.5471958423529308
0.0,0.0,0.0,0.6075421195672781,0.0,0.21553857817892658,0.6370157244482506,1.4315840506721986,0.0,1.066127309256764,0.0,0.0,0.0,0.020311820233291866,0.07160953237812315,0.18227998663435852,0.07160953237812315,0.5768975899522448
0.0,0.0,0.0,0.0,0.0,0.0,0.6089108301281418,2.3413894218482287,0.0,1.2107956986781407,0.0,0.1935453265223846,0.0,0.0,0.06753620699048736,0.5809714038570198,0.06753620699048736,0.928055902941109
0.0,0.4539851046447607,0.0,0.0,0.0,0.2647588803994052,0.5799931524885629,2.9224369653254616,0.0,0.8140392207659317,0.0,0.17313016278153243,0.0,0.0,0.06344622173896218,0.990177090454508,0.06344622173896218,0.15558478939523168
0.0,0.5534446201157793,0.0,0.13743118993057993,0.0,0.15746342174865507,0.5502142771329512,2.189351742573349,0.0,0.3414776782557554,0.0,0.0,0.0,0.0,0.059339439786308804,0.7507777087766297,0.059339439786308804,0.45088762992148684
