S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,5.30023483484344
2.0794415416798357,0.5391335314168297
2.0794415416798357,5.509426907840928
2.0794415416798357,3.6784050544898577
2.0794415416798357,1.1648686097099294
2.0794415416798357,2.505159333290319
2.0794415416798357,3.3141004561212974
2.0794415416798357,5.5752377236789945
2.0794415416798357,2.6453251878975417
2.0794415416798357,6.303731971102538
2.0794415416798357,3.0431674629797216
2.0794415416798357,1.7928451733112005
2.0794415416798357,3.0961053902179736
2.0794415416798357,1.294728592788279
2.0794415416798357,1.7910132979326097
2.0794415416798357,5.209773621779533
2.0794415416798357,1.594376424984426
2.0794415416798357,3.8579090409097603
2.0794415416798357,0.5047969465278146
2.1972245773362196,0.5992276940101657
2.1972245773362196,3.3957967174416073
2.1972245773362196,4.402807262986323
2.1972245773362196,2.866383275843666
