S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,4.5356277526708215
2.0794415416798357,4.826246938063043
2.0794415416798357,2.836518503233323
2.0794415416798357,2.364408845851483
2.0794415416798357,3.0322450421651395
2.0794415416798357,2.28120441998423
2.0794415416798357,2.7875311620890306
2.0794415416798357,1.8444987826167907
2.0794415416798357,3.9498721720471663
2.0794415416798357,4.923137527238495
2.0794415416798357,0.6958884555847145
2.0794415416798357,1.3477904623705783
2.0794415416798357,4.683501668071253
2.0794415416798357,4.975691203880945
2.0794415416798357,2.908059736245058
2.0794415416798357,3.0311533593930795
2.0794415416798357,1.9420708993988733
2.0794415416798357,2.893284462477726
2.0794415416798357,1.4754611632228705
2.1972245773362196,4.10723536938266
2.1972245773362196,1.664109024058973
2.1972245773362196,2.0690949079215617
2.1972245773362196,2.436678633535647
