,Actual_last_5_vals,Mean_Simulation,Simulated_8,Simulated_23,Simulated_9,Simulated_21,Simulated_6,Simulated_25,Simulated_27,Simulated_15,Simulated_10,Simulated_14,Simulated_18,Simulated_0,Simulated_1,Simulated_3,Simulated_5,Simulated_12,Simulated_20,Simulated_19,Simulated_13,Simulated_24,Simulated_2,Simulated_7,Simulated_11,Simulated_17,Simulated_22,Simulated_29,Simulated_4,Simulated_28,Simulated_26,Simulated_16
0,39587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40272.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40957.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41642.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84,32176.84
6,,30222.7,31874.4,36318.81,28172.73,38561.8,23783.3,36696.87,33653.08,26371.8,21936.55,35502.34,30523.24,25330.69,23827.37,35569.73,23326.86,45052.62,27316.74,21272.96,29755.92,578.15,31710.38,39772.49,28920.95,18610.82,34828.74,39829.26,16831.57,50953.46,21065.55,48731.95
7,,32478.92,33193.43,34347.06,44518.55,25824.96,34598.26,31438.18,35448.46,28606.66,36871.62,33048.11,49265.33,34882.66,23698.98,20963.9,40917.2,34541.01,28529.26,33277.84,16326.97,35558.72,32206.61,25640.25,42822.36,13704.63,44941.84,38521.87,38700.61,26506.77,38627.56,16837.83
8,,33338.66,37645.65,37851.05,28391.34,34011.9,22199.19,42270.81,29507.48,22535.64,39242.66,23368.58,18719.31,28117.94,19089.81,40327.26,38943.41,30432.5,44059.1,49056.12,43362.04,34651.61,41822.46,39481.99,45936.41,25322.17,33693.82,17252.59,14579.41,34961.14,59622.06,23704.33
9,,30761.55,36842.43,31986.54,26630.77,30451.49,25290.0,31683.57,28951.7,36820.65,32645.19,25908.65,30828.34,10280.71,30176.41,32966.12,37487.81,37878.78,45489.55,33144.05,21769.79,35611.01,44600.62,16928.57,40508.01,27066.47,34001.91,25439.5,27102.55,30096.35,22089.7,32169.18
10,,34030.83,35845.05,26311.76,35474.99,43105.25,32457.74,43412.81,50279.39,27056.26,22086.79,21055.2,31953.61,35538.11,29211.25,24383.0,42162.41,44101.53,29293.46,24151.51,36787.85,32822.78,15707.46,42410.2,44876.43,37686.8,8071.13,24423.75,39882.9,55974.88,35421.75,48978.79
11,MAE,,2428.05,3570.12,4101.98,4175.13,4457.14,4458.51,4714.92,5259.98,5401.76,5607.91,5641.72,5750.77,5804.81,5950.51,5966.12,6164.35,6173.57,6287.99,6398.48,6682.47,7067.7,7457.36,7472.5,7625.62,7770.7,7777.45,7980.52,8489.11,8608.66,10023.38
