RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,5.382844846757066,3.044522437723423,5.081033970912951,2.70805020110221,6.809727801895103,4.31748811353631,3.364280738010276,1.3862943611198906,1.0647849324529597
4.454347296253507,5.062962560363916,3.044522437723423,2.4186154056562286,2.70805020110221,4.72074142897066,4.330733340286331,4.85155295528447,1.3862943611198906,1.0420223984247858
4.51085950651685,4.233723110359732,3.091042453358316,2.3216276010855634,2.70805020110221,4.778798573820824,4.709530201312334,5.968014229037963,1.3862943611198906,1.307166467495762
4.672828834461906,4.851071935414204,3.1780538303479458,3.735729077419949,2.70805020110221,6.180981908936555,4.736198448394496,4.334035760082822,1.3862943611198906,1.6642096825806214
4.672828834461906,5.349731540164889,3.1780538303479458,3.369322992017694,2.70805020110221,5.4108455568731495,4.74493212836325,4.99634954949394,1.3862943611198906,2.4570359560986823
4.6913478822291435,3.198623666268099,3.258096538021482,7.015319486302179,2.70805020110221,1.9864203803863745,4.574710978503383,3.204404923325429,1.3862943611198906,0.0
4.955827057601261,5.248192020239042,3.258096538021482,2.911657253251746,2.70805020110221,4.50909656301339,3.970291913552122,4.139678927071395,1.3862943611198906,1.1926018046659217
4.969813299576001,4.572644201048949,3.258096538021482,5.331217516889472,2.70805020110221,1.2426665124829899,4.143134726391533,3.8415579085771925,1.3862943611198906,0.41137580448064126
4.969813299576001,3.9681672688642,3.258096538021482,1.3199248791509002,2.70805020110221,2.8919604720161947,4.127134385045092,4.772462078659907,1.3862943611198906,1.923096361419654
4.962844630259907,4.010454693193168,3.5553480614894135,1.5304548796366984,2.5649493574615367,1.858389654316639,4.248495242049359,5.5076064538482195,1.3862943611198906,1.609496699167262
4.962844630259907,4.357927825520743,3.5553480614894135,2.2022669068318907,2.5649493574615367,2.699429127363089,4.23410650459726,4.410697782702817,1.3862943611198906,1.8048792152612574
