COMMIT_DATE,SQALE_INDEX
2001-04-15 17:31:40,0.0
2001-04-29 17:31:40,0.0
2001-05-13 17:31:40,0.0
2001-05-27 17:31:40,0.0
2001-06-10 17:31:40,0.0
2001-06-24 17:31:40,0.0
2001-07-08 17:31:40,0.0
2001-07-22 17:31:40,0.0
2001-08-05 17:31:40,0.0
2001-08-19 17:31:40,0.0
2001-09-02 17:31:40,0.0
2001-09-16 17:31:40,0.0
2001-09-30 17:31:40,0.0
2001-10-14 17:31:40,0.0
2001-10-28 17:31:40,0.0
2001-11-11 17:31:40,0.0
2001-11-25 17:31:40,0.0
2001-12-09 17:31:40,0.0
2001-12-23 17:31:40,0.0
2002-01-16 00:19:36,0.0
2002-01-30 00:19:36,0.0
2002-02-13 00:19:36,0.0
2002-02-27 00:19:36,0.0
2002-03-17 14:55:20,0.0
2002-04-03 11:57:16,0.0
2002-04-17 11:57:16,0.0
2002-05-01 11:57:16,0.0
2002-05-16 21:25:38,0.0
2002-05-30 21:25:38,0.0
2002-06-20 00:16:51,0.0
2002-07-04 00:16:51,0.0
2002-07-20 17:37:44,0.0
2002-08-05 06:42:01,0.0
2002-08-19 06:42:01,0.0
2002-09-05 23:38:49,0.0
2002-09-19 23:38:49,0.0
2002-10-03 23:38:49,0.0
2002-10-19 19:21:51,0.0
2002-11-07 19:22:31,0.0
2002-11-21 19:22:31,0.0
2002-12-05 19:22:31,0.0
2002-12-19 19:22:31,0.0
2003-01-02 19:22:31,0.0
2003-01-16 19:22:31,0.0
2003-01-30 19:22:31,0.0
2003-02-13 19:22:31,0.0
2003-03-06 14:58:42,0.0
2003-04-02 00:48:49,0.0
2003-04-16 00:48:49,0.0
2003-04-30 00:48:49,0.0
2003-05-14 00:48:49,0.0
2003-06-02 04:54:12,0.0
2003-06-29 12:42:16,0.0
2003-07-13 12:42:16,0.0
2003-07-27 12:42:16,0.0
2003-08-11 12:12:27,0.0
2003-08-25 16:17:45,0.0
2003-09-13 22:29:39,0.0
2003-09-29 06:01:54,0.0
2003-10-15 19:52:13,0.0
2003-11-02 17:46:12,0.0
2003-11-16 17:46:12,0.0
2003-11-30 17:46:12,0.0
2003-12-22 14:58:39,0.0
2004-01-18 23:08:45,0.0
2004-02-07 14:54:33,0.0
2004-02-28 21:51:59,0.0
2004-03-13 21:51:59,0.0
2004-03-27 21:51:59,0.0
2004-04-10 21:51:59,0.0
2004-04-25 10:36:24,0.0
2004-05-17 18:36:45,0.0
2004-05-31 18:36:45,0.0
2004-06-14 18:36:45,0.0
2004-06-29 20:14:29,0.0
2004-07-13 20:14:29,0.0
2004-07-27 20:14:29,0.0
2004-08-21 21:00:15,0.0
2004-09-04 21:00:15,0.0
2004-09-18 21:00:15,0.0
2004-10-02 21:00:15,0.0
2004-10-16 21:00:15,0.0
2004-10-30 21:00:15,0.0
2004-11-13 21:00:15,0.0
2004-11-27 21:00:15,0.0
2004-12-11 21:00:15,0.0
2004-12-25 21:00:15,0.0
2005-01-15 23:34:21,0.0
2005-02-11 22:16:47,0.0
2005-02-25 22:16:47,0.0
2005-03-11 22:16:47,0.0
2005-03-25 22:16:47,0.0
2005-04-08 22:16:47,0.0
2005-04-22 22:16:47,0.0
2005-05-06 22:16:47,0.0
2005-05-20 22:16:47,0.0
2005-06-03 22:16:47,0.0
2005-06-17 22:16:47,0.0
2005-07-01 22:16:47,0.0
2005-07-15 22:16:47,0.0
2005-07-29 22:16:47,0.0
2005-08-12 22:16:47,0.0
2005-08-26 22:16:47,0.0
2005-09-09 22:16:47,0.0
2005-09-23 22:16:47,0.0
2005-10-07 22:16:47,0.0
2005-10-21 22:16:47,0.0
2005-11-04 22:16:47,0.0
2005-11-18 22:16:47,0.0
2005-12-02 22:16:47,0.0
2005-12-16 22:16:47,0.0
2005-12-30 22:16:47,0.0
2006-01-13 22:16:47,0.0
2006-01-27 22:16:47,0.0
2006-02-10 22:16:47,0.0
2006-03-09 14:41:07,0.0
2006-03-23 14:41:07,0.0
2006-04-09 04:42:24,0.0
2006-04-23 04:42:24,0.0
2006-05-20 17:27:47,0.0
2006-06-03 17:27:47,0.0
2006-06-17 17:27:47,0.0
2006-07-09 21:50:32,0.0
2006-07-23 21:50:32,0.0
