COMMIT_DATE,SQALE_INDEX
2005-11-28 03:15:35,0.0
2005-12-12 08:09:34,0.0
2005-12-27 02:34:36,0.0
2006-01-15 00:30:24,0.0
2006-01-30 02:51:46,0.0
2006-02-15 08:56:29,0.0
2006-03-01 11:39:07,0.0
2006-03-16 02:57:41,0.0
2006-03-30 02:57:41,0.0
2006-04-13 02:57:41,0.0
2006-04-27 02:57:41,0.0
2006-05-11 02:57:41,0.0
2006-06-01 02:29:57,0.0
2006-06-15 06:11:48,0.0
2006-07-06 05:50:09,0.0
2006-07-20 08:38:56,0.0
2006-08-04 06:07:00,0.0
2006-08-26 05:47:59,0.0
2006-09-09 07:05:03,0.0
2006-09-28 08:55:32,0.0
2006-10-16 21:16:15,0.0
2006-11-03 02:08:35,0.0
2006-11-19 04:42:34,0.0
2006-12-05 21:53:44,0.0
2006-12-22 15:56:26,0.0
2007-01-11 10:51:31,0.0
2007-01-25 13:34:17,0.0
2007-02-09 15:39:41,0.0
2007-02-23 19:05:21,0.0
2007-03-09 19:05:21,0.0
2007-03-29 09:09:33,0.0
2007-04-12 17:03:26,0.0
2007-04-26 23:55:51,0.0
2007-05-11 22:25:12,0.0
2007-05-29 10:12:01,0.0
2007-06-14 10:47:02,0.0
2007-06-28 10:47:02,0.0
2007-07-23 16:48:30,0.0
2007-08-09 08:24:40,0.0
2007-08-26 03:16:11,0.0
2007-09-10 02:59:47,0.0
2007-09-25 02:13:13,0.0
2007-10-10 09:47:20,0.0
2007-10-25 23:39:05,0.0
2007-11-09 08:01:03,0.0
2007-11-23 08:01:03,0.0
2007-12-10 14:43:38,0.0
2007-12-24 14:43:38,0.0
2008-01-10 10:54:32,0.0
2008-01-24 11:07:09,0.0
2008-02-17 10:40:28,0.0
2008-03-04 06:13:38,0.0
2008-03-19 14:36:08,0.0
2008-04-03 03:42:59,0.0
2008-04-18 03:05:18,0.0
2008-05-03 02:38:07,0.0
2008-05-17 17:39:25,0.0
2008-06-02 06:51:21,0.0
2008-06-20 03:49:16,0.0
2008-07-05 08:40:27,0.0
2008-07-25 10:47:53,0.0
2008-08-11 04:28:05,0.0
2008-09-03 07:20:15,0.0
2008-09-17 07:20:15,0.0
2008-10-01 09:11:06,0.0
2008-10-17 08:35:26,0.0
2008-11-03 02:16:13,0.0
2008-11-20 04:13:50,0.0
2008-12-04 14:13:52,0.0
2008-12-18 14:13:52,0.0
2009-01-08 10:14:02,0.0
2009-02-04 01:09:17,0.0
2009-02-18 02:24:09,0.0
2009-03-06 06:48:58,0.0
2009-03-20 16:12:10,0.0
2009-04-03 16:12:10,0.0
2009-04-29 21:21:40,0.0
2009-05-14 14:24:45,0.0
2009-06-11 08:16:06,0.0
2009-06-25 08:16:06,0.0
2009-07-16 06:57:47,0.0
2009-08-07 11:00:03,0.0
2009-08-22 08:50:25,0.0
2009-09-10 13:50:40,0.0
2009-10-08 06:40:21,0.0
2009-10-22 23:47:04,0.0
2009-11-10 11:04:15,0.0
2009-11-25 00:45:57,0.0
2009-12-09 08:08:21,0.0
2009-12-24 01:58:25,0.0
2010-01-11 10:17:18,0.0
2010-01-28 09:42:53,0.0
2010-02-12 13:12:13,0.0
2010-03-01 05:56:12,0.0
2010-03-16 00:21:13,0.0
2010-04-06 10:48:51,0.0
2010-04-27 10:29:58,0.0
2010-05-15 14:41:11,0.0
2010-06-04 02:11:25,0.0
2010-06-18 02:11:25,0.0
2010-07-04 11:27:10,0.0
2010-07-18 11:27:10,0.0
2010-08-01 11:27:10,0.0
2010-08-19 07:15:58,0.0
2010-09-02 07:15:58,0.0
2010-09-28 09:09:32,0.0
2010-10-15 02:58:49,0.0
2010-11-05 11:22:06,0.0
2010-11-25 11:20:47,0.0
2010-12-09 14:02:45,0.0
2010-12-29 06:14:04,0.0
2011-01-12 06:14:04,0.0
2011-01-28 03:19:09,0.0
2011-02-11 03:19:09,0.0
2011-02-25 03:19:09,0.0
2011-03-16 14:53:40,0.0
2011-04-12 07:16:34,0.0
2011-04-29 11:30:08,0.0
2011-05-19 22:20:55,0.0
2011-06-04 16:30:30,0.0
2011-06-20 17:51:46,0.0
2011-07-04 17:51:46,0.0
2011-07-28 05:49:37,0.0
2011-08-15 21:27:13,0.0
2011-08-29 21:41:34,0.0
2011-09-13 12:02:52,0.0
2011-09-28 09:06:32,0.0
2011-10-12 09:55:02,0.0
2011-10-27 18:10:24,0.0
2011-11-17 21:01:33,0.0
2011-12-05 15:56:07,0.0
2011-12-19 22:38:00,0.0
2012-01-04 08:49:50,0.0
2012-01-18 13:43:23,0.0
2012-02-02 20:39:36,0.0
2012-02-16 21:26:14,0.0
