,Actual_last_5_vals,Mean_Simulation,Simulated_22,Simulated_0,Simulated_12,Simulated_6,Simulated_15,Simulated_11,Simulated_26,Simulated_14,Simulated_17,Simulated_16,Simulated_20,Simulated_7,Simulated_21,Simulated_10,Simulated_3,Simulated_8,Simulated_24,Simulated_5,Simulated_18,Simulated_1,Simulated_27,Simulated_23,Simulated_4,Simulated_13,Simulated_19,Simulated_25,Simulated_9,Simulated_29,Simulated_28,Simulated_2
0,5451.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5494.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5515.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04,4255.04
6,,4448.09,4217.1,4450.12,4109.78,4449.1,4487.41,4476.81,3642.74,4366.24,4313.84,4566.49,4090.28,4149.62,3975.55,4725.23,4206.22,5128.64,4307.22,4694.91,3906.42,4026.62,4670.24,4646.89,4784.22,3884.5,4722.33,4151.8,4962.16,3993.0,5369.36,5967.92
7,,4394.82,4061.4,4746.15,4471.93,4821.59,4134.04,3986.07,4530.32,4536.72,4291.9,3918.17,3845.08,3992.73,4537.02,3902.14,4547.37,4524.64,3902.98,4666.21,3967.54,4346.89,5045.77,4280.98,4518.3,4679.62,3844.74,5199.3,4089.82,5342.9,3929.08,5183.21
8,,4331.98,4204.63,4428.47,4397.27,4016.64,3987.09,4429.46,4171.6,3720.87,3906.52,4124.77,4178.13,4422.67,4749.89,4638.5,4763.67,4544.11,4100.42,4981.61,4906.66,4895.28,3773.6,3618.38,5175.08,3570.96,5056.41,4124.78,4841.12,4556.29,3855.8,3818.73
9,,4410.08,4426.39,4213.93,4116.78,4127.43,4730.07,5071.1,4332.81,4244.7,3806.72,4773.82,4209.3,3671.12,4898.79,4680.81,3473.21,3704.75,3560.7,5111.35,4978.99,3936.3,5148.35,3928.01,5064.28,3632.76,4117.59,3658.54,5225.57,5838.87,5508.72,4110.71
10,,4366.59,4343.43,4512.37,4123.13,4270.44,4551.55,4318.06,4257.32,3917.42,4562.57,4741.33,4678.11,4163.32,4153.63,4815.11,4310.33,4537.77,4573.88,4044.24,4492.04,3574.02,4231.59,3488.06,3761.01,4064.29,5332.56,5126.12,5261.98,4194.2,4912.12,3685.64
11,MAE,,121.87,131.96,169.58,186.99,191.66,207.42,214.63,241.57,243.66,256.79,262.28,288.91,289.05,299.26,303.21,316.5,320.16,365.24,373.0,383.17,384.13,397.81,427.08,448.17,467.87,469.84,506.51,538.11,584.56,633.63
