RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.2136221206832875,0.0,0.0,0.0,0.396183969954815,0.7667871704884506,1.6470041724100069,0.0,0.520542141985153,0.0,0.03628683071024255,0.0,0.1453285508743588,0.09173093557754416,0.8169551664138145,0.0,0.0,0.09173093557754416,1.304210798852691
0.0,0.005246354615199289,0.0,0.24608037516743725,0.0,0.008704503148782648,0.7421452665515222,2.9449529229952436,0.0,0.0,0.0,0.0,0.0,0.0,0.08773891430800683,0.8822034063490978,0.0,0.22400033447824874,0.08773891430800683,1.6716674806922676
0.0,0.07948047280022459,0.0,0.0,0.0,0.2725601151886943,0.71688076489204,2.472934309726366,0.0,0.0,0.0,0.0,0.0,0.22436923524267427,0.08373089291046804,0.8753910755779983,0.0,0.7021589410301248,0.08373089291046804,1.9795853156407466
0.0,0.8826470845762026,0.0,0.0,0.0,0.18737557065244453,0.6909613873399651,1.4751671854482233,0.0,0.803323960156802,0.0,0.021220560747116826,0.0,0.1749906374460343,0.07970674261074254,0.320274845443053,0.0,1.7584468986928958,0.07970674261074254,1.1630287318180357
0.0,0.18868336137782332,0.0,0.48636257535032423,0.0,0.0,0.6643522786120012,3.029319864916904,0.0,0.0,0.0,0.1367436534965816,0.0,0.0061895826508733195,0.0756663330737376,0.4297111058182418,0.0,0.0,0.0756663330737376,0.0
0.0,0.04108317138871674,0.0,0.5346471658961427,0.0,0.2160726122472419,0.6370157244482506,2.007331746150747,0.0,0.0,0.0,0.15800143132809347,0.0,0.11305034723566751,0.07160953237812315,1.1018836800750371,0.0,0.9902805259916753,0.07160953237812315,0.0
0.0,0.5246433399316994,0.0,0.0,0.0,0.0,0.6089108301281418,3.1478276725209557,0.0,0.11252156529092133,0.0,0.4636943560868915,0.0,0.07971042346946794,0.06753620699048736,0.7413065298135035,0.0,0.0,0.06753620699048736,1.207621519962132
0.0,0.30976376219127566,0.0,0.4356271699109292,0.0,0.0,0.5799931524885629,1.8805067134843765,0.0,2.324900429463898,0.0,0.0,0.0,0.06436687959945803,0.06344622173896218,0.5824466974151121,0.0,0.0,0.06344622173896218,1.1711564461061292
0.0,0.0,0.0,0.0,0.0,0.0,0.5502142771329512,1.9809576575552557,0.0,0.7358919295866828,0.0,0.5037679611644339,0.0,0.6080950858657782,0.059339439786308804,0.3077257146995757,0.0,1.4184647874244167,0.059339439786308804,0.0
0.0,0.3355697311149349,0.0,0.0,0.0,0.08211138711008659,0.5195213307335447,2.2432467077157234,0.0,2.277275638827938,0.0,0.49591663366984434,0.0,0.1421133463089252,0.055215722602446685,0.18509811639378015,0.0,0.8662736683837271,0.055215722602446685,1.2193333733501843
0.0,0.0,0.0,0.27773261240323693,0.0,0.0,0.4878564160895768,0.6009449786494905,0.0,0.0,0.0,0.025707329185564717,0.0,0.11833193981118831,0.05107492993641532,0.5411751093842669,0.0,0.924613424564743,0.05107492993641532,0.5501475668973058
0.0,0.03432366561899779,0.0,0.0,0.0,0.0,0.45515595477864185,1.9784117918204018,0.0,1.5601938918125802,0.0,0.01648826389528403,0.0,0.06128118769647853,0.04691691978775157,0.15019092397798667,0.0,1.333297690356026,0.04691691978775157,0.8204776015779741
0.0,0.0,0.0,0.0,0.0,0.0,0.4213499186481877,2.6293460859491624,0.0,0.9339218003724515,0.0,0.12728542899025538,0.0,0.16082876911284072,0.04274154837727106,0.6242760199339574,0.0,0.0,0.04274154837727106,1.0156617842575273
0.0,0.10885950692303525,0.0,0.20877249574264561,0.0,0.4934116293699049,0.3863609267981219,1.9524331449494827,0.0,1.553445078519803,0.0,0.3817809596073395,0.0,0.0,0.038548670117235125,1.0914129953008382,0.0,0.018590195935407228,0.038548670117235125,0.37746571527452044
0.0,0.13113531021528096,0.0,0.009329106124881914,0.0,0.0,0.3501031787754985,3.6245109085273395,0.0,0.28869902897618693,0.0,0.033061071455619415,0.0,0.4706657517926682,0.03433813758089155,0.9453931546324182,0.0,1.3725347980040623,0.03433813758089155,1.3303376614924844
0.0,0.2961979634331816,0.0,0.4296204678146632,0.0,0.1840812996075641,0.3124811869859139,2.830215391613119,0.0,1.672296539097867,0.0,0.08224771898702349,0.0,0.3070248600042365,0.03010980147137047,0.18106909663613502,0.0,1.72048113247227,0.03010980147137047,0.9934178541700824
0.0,0.0,0.0,0.4856074569766084,0.0,0.0,0.27338826119463594,1.9678391931514012,0.0,1.2805928931842494,0.0,0.0,0.0,0.09942240074014703,0.025863510589919297,0.5899941496887283,0.0,0.8879054876627475,0.025863510589919297,0.0
0.0,0.23129120325704342,0.0,0.38602384722978766,0.0,0.03631561829302912,0.23270468455819335,2.2289203660076975,0.0,2.042082939270316,0.0,0.0,0.0,0.33659493566849163,0.021599111803461798,0.3788903022856066,0.0,0.0,0.021599111803461798,0.5677597459714261
