S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,1.651500848137405,0.6931471805599453,1.1024810096589366
0.0,1.8446514365083069,0.6931471805599453,0.3394489900246731
0.0,0.8002165558071387,0.6931471805599453,0.5209259445374389
0.0,1.99444830176776,0.6931471805599453,1.0056141257859916
0.0,1.0669085275652472,0.6931471805599453,1.0236835890502918
0.0,0.6794793895339637,0.6931471805599453,0.5527440806963743
0.0,1.5259077839879085,0.6931471805599453,0.3321811736564725
0.0,1.6789925672156008,0.6931471805599453,0.6218206018489236
0.0,2.0291292485606967,0.6931471805599453,1.1112594939731713
0.0,1.734258867284729,0.6931471805599453,1.230121720929668
0.0,2.916655009700385,0.0,0.26718416019277413
