S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,0.9859292344207135,0.6931471805599453,0.9011543085753185
0.0,0.32760507798519745,0.6931471805599453,0.9415439615394807
0.0,0.0,0.6931471805599453,0.951593826842876
0.0,0.0,0.6931471805599453,0.8571293396256938
0.0,1.2830762051585727,0.6931471805599453,0.9125199368210429
0.0,0.0,0.6931471805599453,0.7489524064749224
0.0,1.585368771234839,0.6931471805599453,1.0867422322524354
0.0,0.0,0.6931471805599453,0.6999171570627486
0.0,1.1795942769394756,0.6931471805599453,1.2290743851727186
0.0,2.2638931468740666,0.6931471805599453,1.0157934759562794
0.0,2.0825570592073297,0.6931471805599453,0.685182662127968
0.0,0.48300120376198685,0.6931471805599453,1.1592719986302487
0.0,0.0,0.6931471805599453,0.8732654833858886
0.0,0.8396558753046288,0.6931471805599453,1.107830869070298
0.0,1.2162523142318618,0.6931471805599453,1.1445390130314888
0.0,1.3981435964614402,0.6931471805599453,0.7519586112372014
0.0,0.21805326973968675,0.6931471805599453,0.6770477194359398
0.0,1.8495855489592214,0.6931471805599453,1.0432108369446556
0.0,1.6018211030844933,0.6931471805599453,0.7133319625059251
0.0,1.078352332353243,0.6931471805599453,0.9114791853944509
0.0,0.9001271918110388,0.6931471805599453,1.2996951735593534
0.0,0.0,0.6931471805599453,1.2323405194691301
0.0,1.1127944853189562,0.6931471805599453,1.1598975786390497
0.0,1.4816570963286628,0.0,0.18380879665731953
