,Actual_last_5_vals,Mean_Simulation,Simulated_20,Simulated_22,Simulated_16,Simulated_15,Simulated_24,Simulated_0,Simulated_18,Simulated_11,Simulated_5,Simulated_9,Simulated_27,Simulated_28,Simulated_4,Simulated_3,Simulated_1,Simulated_19,Simulated_26,Simulated_23,Simulated_25,Simulated_13,Simulated_7,Simulated_21,Simulated_17,Simulated_29,Simulated_10,Simulated_8,Simulated_12,Simulated_14,Simulated_2,Simulated_6
0,39587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40272.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40957.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41642.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9,31669.9
6,,31778.57,25796.02,36670.4,40859.36,12062.95,29997.92,32867.95,20822.13,32076.7,30873.17,32479.44,35081.94,39015.04,45116.59,29823.01,25484.0,34075.64,36284.43,49792.8,35481.39,34709.23,22499.7,26120.73,21450.23,40702.6,33085.79,30860.28,28963.94,52037.91,25228.1,13037.73
7,,35088.73,32909.65,30477.15,44465.92,32406.46,38178.33,19898.0,39824.65,48018.39,19234.63,36251.7,36736.9,42116.06,40940.41,50211.63,47632.99,22707.38,38933.27,27872.3,44030.69,30252.14,34949.86,45078.05,50596.08,25540.95,38114.65,13938.89,36720.15,33347.21,22398.96,28878.46
8,,33581.93,35984.32,22696.83,35443.72,32995.08,27707.73,19056.34,29923.13,32634.26,27596.49,10568.59,34705.9,30693.68,36364.89,30265.64,31981.75,31619.83,38375.85,33509.15,42108.34,38370.96,46024.43,27796.41,46683.93,27167.48,33500.38,39917.05,29946.02,46860.08,34297.29,52662.32
9,,34714.44,23847.49,51052.77,37784.55,33032.78,35197.82,29839.04,37681.56,50708.86,26241.73,44040.33,40952.56,27986.21,35846.0,22946.05,32970.43,39835.58,42321.54,45336.96,20563.77,27661.53,29157.89,24058.49,22881.13,22628.9,32386.78,35128.36,33081.17,39441.43,53968.51,42852.89
10,,28877.98,32040.6,30090.98,19516.99,16284.04,24852.05,33511.13,20646.08,34696.69,31475.55,31682.09,13714.88,14473.72,14274.02,36212.48,48624.4,36411.4,20007.15,21186.1,34024.39,38902.08,37700.35,17377.6,17320.29,25686.72,45082.19,41936.7,18416.22,23466.94,44051.05,42674.52
11,,33390.7,31024.73,24578.66,31524.05,29148.11,47079.01,20655.58,39879.91,28118.46,24942.17,33216.43,22606.9,40814.49,33952.68,18071.47,22559.63,31995.67,42482.74,30423.96,25441.77,50091.04,28019.38,47822.54,27188.45,46744.8,45984.39,24632.69,43092.81,29869.27,40592.99,39166.12
12,,32228.08,31957.86,29846.5,27356.46,34835.94,29951.39,35735.43,34440.61,43906.79,38937.78,39448.16,15069.32,13146.51,12416.74,41816.78,39228.57,16690.72,17498.25,39149.3,40772.57,31460.56,43967.14,36535.19,38973.79,31779.66,12101.07,43461.89,32782.91,39871.32,28507.61,45195.49
13,,31672.23,39118.63,35326.13,30535.77,30289.54,42193.91,37108.05,25983.69,29409.23,14841.09,20769.64,51210.95,42329.69,31125.45,22852.03,16080.73,23655.98,14024.88,29050.15,13695.53,39051.79,14695.0,25982.85,37712.22,48066.97,18517.26,42988.88,44676.97,58817.8,23997.05,46059.16
14,,29831.29,36733.0,28698.94,26059.56,39405.72,15897.51,26160.58,23224.7,46441.05,27128.7,41624.97,27761.84,29709.87,42825.52,29159.6,33242.46,18785.92,22027.68,31679.09,26404.26,30549.67,42381.23,15297.87,37585.42,18742.34,23585.76,31035.95,3503.21,43660.58,30953.74,44671.84
15,,30553.27,29034.35,18965.11,49596.26,24532.47,40030.11,33669.45,7874.99,25802.56,14302.54,21272.35,37191.83,27285.51,19679.45,38893.35,26871.49,45430.67,33973.98,18083.97,24155.54,49371.14,24579.66,40991.26,32678.99,16696.21,44430.21,43443.09,12072.74,37207.53,48003.34,30477.92
16,,30591.62,32706.35,28774.91,24955.95,43375.53,20034.72,23551.92,27702.06,32446.45,32175.32,40798.16,26696.21,39778.12,24091.27,22958.01,23022.13,41182.32,39428.12,51662.17,23739.29,12195.42,35500.19,28849.99,26163.69,31671.77,20606.29,47014.47,14745.15,31235.34,45590.04,25097.1
17,MAE,,3767.63,5610.38,5756.33,6156.05,6309.0,6318.26,6426.24,6534.82,7195.13,7215.44,7296.79,7335.25,7416.39,7489.26,7501.24,7563.1,7596.02,7626.29,7634.62,7701.1,7813.24,7894.2,7968.7,8032.21,8244.17,8641.81,8674.48,8737.88,8879.3,9958.89
