S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.889387662941617,5.717027701406222,5.21475772900839,5.814130531825066,5.196252128846039,6.311734809152915,5.866636527346171,1.9459101490553132,3.462114784560152,5.700443573390687,5.7262846409039785,4.248495242049359,3.551957217477055
5.783825182329737,6.459539898598478,5.720311776607412,5.147310108345982,5.811140992976701,5.532010140169273,6.302618975744905,6.045362477168991,1.9459101490553132,3.6899894904381476,5.69035945432406,5.911535579956962,4.248495242049359,3.9271882231398654
5.7745515455444085,5.745618090936692,5.720311776607412,5.330329075647989,5.811140992976701,5.491017873099188,6.313548046277095,6.900363684608431,1.9459101490553132,0.9707733942326253,5.680172609017068,5.550523066105231,4.2626798770413155,4.241367845214341
5.755742213586912,5.588283811245713,5.720311776607412,4.968899547047347,5.811140992976701,5.7612692912927725,6.3080984415095305,6.317397182893001,1.791759469228055,0.40906314760247464,5.631211781821365,5.517158684376852,4.23410650459726,4.138697607775072
5.765191102784844,5.72077649643894,5.726847747587197,5.186718723540841,5.811140992976701,6.767434257736259,6.298949246855942,5.3424943901745445,1.791759469228055,3.693705015209977,5.634789603169249,5.390663238912575,4.23410650459726,4.254982508599388
5.765191102784844,6.477573293470307,5.733341276897746,5.4905936234813995,5.811140992976701,5.4398287324333054,6.298949246855942,6.913267732765757,1.791759469228055,2.4668575329788056,5.66988092298052,6.091853738335984,4.23410650459726,3.9553055273303372
5.75890177387728,6.3606914651138515,5.703782474656201,5.141905252409932,5.808142489980444,6.221097516540692,6.278521424165844,7.529616788292875,1.791759469228055,1.9603667510942462,5.6131281063880705,6.837130744811171,4.23410650459726,4.172175961307262
5.7745515455444085,6.4647537482155695,5.717027701406222,5.6703938925321005,5.808142489980444,6.182413717504083,6.278521424165844,6.925976358289908,1.791759469228055,2.247142070874061,5.616771097666572,6.570725841873515,4.23410650459726,3.8217926205374324
5.765191102784844,6.563918309248325,5.71042701737487,5.648578564641075,5.808142489980444,5.395815051441645,6.2878585601617845,5.672415701812154,1.791759469228055,2.811559474163346,5.616771097666572,5.5279083207550235,4.23410650459726,3.7075296981711174
5.777652323222656,6.158102870193231,5.707110264748875,5.696183315629336,5.755742213586912,5.736241443012473,6.3080984415095305,5.7348300703023565,1.791759469228055,1.9846815966328553,5.66988092298052,5.075713993221578,4.23410650459726,4.082873937888872
5.777652323222656,4.746724801097972,5.707110264748875,6.12713464957397,5.755742213586912,5.5264702056482635,6.3080984415095305,6.024915029291876,1.791759469228055,1.2315920146985926,5.66988092298052,4.742651097587167,4.23410650459726,3.6287340499479757
