S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.367518968797594,5.159055299214529,5.853762043032848,5.170483995038151,5.212739998364572,5.948034989180646,6.236312297326697,1.9459101490553132,2.4594544361063013,6.059123195581797,5.545366902791304,3.828641396489095,4.1249077035126325
5.572154032177765,5.325967982055691,5.170483995038151,5.291965480205658,5.176149732573829,5.147418165213384,5.953243334287785,6.51445389411737,1.9459101490553132,0.7025609698041337,6.0844994130751715,4.5317051214722746,3.828641396489095,4.110516556729797
5.796057750765372,6.4314679886355846,5.768320995793772,5.2695810956531925,5.817111159963204,5.6055537455251265,6.313548046277095,6.7571527810567,1.9459101490553132,1.6229979925906084,6.293419278846481,5.4786205576120555,4.1588830833596715,4.146550272488673
5.796057750765372,6.214961491705305,5.720311776607412,6.221046286811528,5.814130531825066,5.290810206836226,6.274762021241939,6.9188699918494905,1.9459101490553132,1.0432119989332918,5.700443573390687,5.674385899040963,4.1588830833596715,4.333831048326094
5.84354441703136,6.440684774081924,5.726847747587197,5.628617179324375,5.814130531825066,5.899883329311555,6.272877006546167,5.42135111539674,1.9459101490553132,1.3503479482007044,5.707110264748875,4.941174103401083,4.1588830833596715,3.965443890574349
5.8377304471659395,6.124844323155331,5.726847747587197,5.862341951159729,5.814130531825066,5.637144238922997,6.269096283706261,6.006497070716842,1.9459101490553132,2.2610295518904184,5.697093486505405,5.492591280543606,4.174387269895637,3.386875933893166
5.834810737062605,6.0261972179162635,5.739792912179234,4.634982858478942,5.817111159963204,6.735892669577346,6.285998094508865,5.90573103600281,1.9459101490553132,2.818348476304275,5.697093486505405,5.280932661276533,4.189654742026425,4.126038737701828
5.834810737062605,5.670175813361041,5.7430031878094825,5.641645053187064,5.817111159963204,6.344423873073878,6.306275286948016,6.8371459636836285,1.9459101490553132,3.710280034057829,5.723585101952381,6.440481326907347,4.189654742026425,4.2319630830465345
5.8377304471659395,5.721267366090452,5.723585101952381,5.5750217356763985,5.820082930352362,5.265481305544178,6.333279628139691,5.864394214068964,1.9459101490553132,2.779360769750356,5.703782474656201,5.671982059171594,4.248495242049359,4.386012132845932
5.8377304471659395,5.910744273757105,5.723585101952381,4.05819887384966,5.820082930352362,5.974255920336113,6.335054251498059,5.855618606493764,1.9459101490553132,0.977048539808729,5.713732805509369,6.10008258830623,4.248495242049359,3.601938662148539
5.840641657373398,6.121830349808415,5.726847747587197,5.449591127923919,5.820082930352362,6.15169717100676,6.327936783729195,6.0923430444779,1.9459101490553132,2.70156654568235,5.703782474656201,7.0760412342305266,4.248495242049359,3.6146073670906405
5.840641657373398,5.353687977667061,5.726847747587197,5.2055781280621956,5.823045895483019,4.943433488289855,6.327936783729195,5.925941242745166,1.9459101490553132,3.048802329772312,5.717027701406222,5.695113990398435,4.248495242049359,3.9265428519907695
5.786897381366708,6.249566228530461,5.717027701406222,5.359030393438668,5.814130531825066,6.365301727742155,6.311734809152915,6.0370562801934256,1.9459101490553132,2.4609865753107245,5.700443573390687,5.972508309137069,4.248495242049359,3.6673844751866325
5.783825182329737,6.434865294773468,5.720311776607412,5.313224207707666,5.811140992976701,6.377662232897078,6.302618975744905,5.794501106675545,1.9459101490553132,2.960673111207952,5.69035945432406,6.085442791879224,4.248495242049359,3.7702464450835023
