S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.1354942159291497,3.530064896629608,0.0,1.2224795368758246,3.784189633918261,3.0798044009637358,5.181783550292085,4.114441924203788,3.044522437723423,2.0184515505532308,0.0,0.0
3.1354942159291497,3.096052203575404,0.0,2.2491687187625766,3.784189633918261,2.6931749994644716,5.181783550292085,2.5434512787703376,3.044522437723423,2.1680806265906027,0.0,1.5960505611702516
3.1354942159291497,2.453805730484415,0.0,1.3963668072727038,3.784189633918261,4.2507535830880805,5.181783550292085,3.4742821212287547,3.044522437723423,2.1303938740068262,0.0,0.0
3.1354942159291497,2.5947498921418464,0.0,2.440006664995372,3.784189633918261,3.2857580179732873,5.181783550292085,6.202138139263593,3.044522437723423,2.6342005981340657,0.0,0.2401249231447633
3.1354942159291497,2.350174956214425,0.0,0.0,3.784189633918261,3.4361406488620694,5.181783550292085,5.571992406458685,3.044522437723423,2.141452608351494,0.0,2.383116628390889
3.1354942159291497,2.01246585313444,0.0,0.12825735852409648,3.784189633918261,3.363330808416217,5.181783550292085,4.0655717840849155,3.044522437723423,2.5945838969284383,0.0,1.266200359771082
3.1354942159291497,2.3007945968809915,0.0,0.5436148337251665,3.784189633918261,2.764001226808138,5.181783550292085,3.050388799744448,3.044522437723423,3.0711086321428596,0.0,0.0
3.1354942159291497,2.380918071046677,0.0,1.756983205415021,3.784189633918261,2.4858374966910026,5.181783550292085,3.582912800966764,3.044522437723423,2.687854474913278,0.0,0.7827539675569826
3.1354942159291497,2.5263555275245295,0.0,0.0,3.784189633918261,3.961488984609982,5.181783550292085,5.544721701690638,3.044522437723423,3.354525434636884,0.0,0.9603103101664909
3.1354942159291497,2.4858869050003674,0.0,0.0,3.784189633918261,3.903309992275278,5.181783550292085,3.4248246508614706,3.044522437723423,3.7507371971110057,0.0,0.890666610693149
3.1354942159291497,2.5956151293190954,0.0,0.8630307261312611,3.784189633918261,2.699652799849914,5.181783550292085,4.860267780981161,3.044522437723423,2.417656533709694,0.0,5.076287409569971
