RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.018270431213542,1.791759469228055,1.0874155305164366,1.0986122886681098,1.244355987555708,6.018593214496234,6.55404529198314,6.893656354602635,7.2850234511963885
3.1354942159291497,3.446569466974685,1.791759469228055,1.3781230725026112,1.0986122886681098,0.8213257998112277,6.025865973825314,6.5760832837447545,6.904750769961838,6.9998250256070795
3.1354942159291497,3.3649874520161718,1.791759469228055,1.327806937230493,1.0986122886681098,1.7857537718836318,6.028278520230698,4.554305031198453,6.907755278982137,4.819820304743189
3.1354942159291497,2.9856150830251376,1.791759469228055,2.9738653834812387,1.0986122886681098,2.810293876514389,6.018593214496234,5.228269023117459,6.926577033222725,6.530854494636489
3.258096538021482,2.999229810590527,1.791759469228055,2.3874242945401156,1.0986122886681098,1.7405379537614625,5.937536205082426,2.9648115941622772,6.903747257584598,6.960320078819214
3.258096538021482,4.253994133033465,2.772588722239781,1.5101514691312001,1.3862943611198906,1.098434793849826,6.016157159698354,4.819817809578349,7.00397413672268,5.117983827658709
3.332204510175204,3.1196872949515297,2.6390573296152584,1.9175717483893706,0.6931471805599453,0.7981526131188539,5.713732805509369,7.0850539838532,6.760414691083428,4.262587846784372
3.332204510175204,2.771928882167596,2.6390573296152584,1.9893395285174722,0.6931471805599453,1.4548907752761109,5.71042701737487,4.240763440757365,6.7357800142423265,5.156032030593564
3.332204510175204,3.1957535077496795,2.6390573296152584,1.7517375903011256,0.6931471805599453,0.3558937911927651,5.683579767338681,3.581511485991326,6.734591659972948,6.352067170956678
3.332204510175204,3.18067194597002,2.6390573296152584,0.9226625388029133,0.6931471805599453,2.186388767667098,5.69035945432406,7.45149766376215,6.738152494595957,4.617317072797203
3.332204510175204,3.8712164917402836,2.6390573296152584,2.603022816196588,0.6931471805599453,0.9502111491760636,5.697093486505405,4.057570275279721,6.7580945044277305,5.663062600871788
