S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.0,4.248495242049359,3.751628387779489,4.1588830833596715,1.6301822147087872,1.3862943611198906,1.231024614580695,2.4849066497880004,2.6810112712435803
0.0,1.1207976527407066,4.248495242049359,4.395403684946025,4.1588830833596715,3.7703539075365526,1.3862943611198906,2.0275970179692364,2.4849066497880004,2.5670708434150313
0.0,0.7490622339949491,4.248495242049359,3.958171926444434,4.1588830833596715,3.1624812294750964,1.3862943611198906,1.511477691579113,2.498699971920336,2.380405684596406
0.0,0.5556157053137242,4.248495242049359,3.6463284318910754,4.1588830833596715,1.8469308884194946,1.3862943611198906,1.5464924194309226,2.512305623976115,2.806282550612973
0.0,1.4693747209622887,4.248495242049359,3.778488337933709,4.1588830833596715,2.8418055067759376,1.3862943611198906,1.9366605151983036,2.5257286443082556,2.888843782615481
0.0,1.6137067756352295,4.248495242049359,3.830165667431052,4.1588830833596715,2.8178293631931117,1.3862943611198906,1.0771300515838123,2.538973871058276,3.60100204623558
0.0,1.1230534510540036,4.248495242049359,4.423383017018399,4.1588830833596715,3.51378022466905,1.3862943611198906,1.0225620120184877,2.5520459526256287,3.158139417694628
0.0,0.45170524632927794,4.248495242049359,4.365266522853571,4.1588830833596715,2.8755103831808757,1.3862943611198906,1.9438423728090242,2.5649493574615367,3.1632081736214044
0.0,0.19368346068773867,4.248495242049359,4.539946214625418,4.1588830833596715,4.2443978029729275,1.3862943611198906,1.8065806298579932,2.5649493574615367,2.898973268766404
0.0,0.18443314822433643,4.248495242049359,4.278529525465171,4.1588830833596715,2.2517290483167947,1.3862943611198906,2.216879256484313,2.5649493574615367,1.878574826695512
0.0,1.8678592405460455,4.248495242049359,3.5851349705287134,4.1588830833596715,2.196594402642457,1.3862943611198906,0.7532107867690181,2.5649493574615367,3.5339470363469254
