S1905_Actual,S1905_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.548621105401523,4.1588830833596715,0.0,1.3862943611198906,1.68370562524364,2.4849066497880004,2.3359743248480815
0.0,0.3398747099111191,4.1588830833596715,2.7848639336741203,1.3862943611198906,2.0030963302664255,2.4849066497880004,3.606602025424208
0.0,1.008666366351468,4.1588830833596715,3.0851112413076454,1.3862943611198906,1.8391910159435172,2.498699971920336,2.7877788343810983
0.0,1.8156891036089218,4.1588830833596715,2.361420089125467,1.3862943611198906,1.7567149098232009,2.512305623976115,2.503392756449111
0.0,1.0460699804527058,4.1588830833596715,3.3778574480491477,1.3862943611198906,1.1076224162137138,2.5257286443082556,2.8164271080814722
0.0,0.560705004348461,4.1588830833596715,2.1374267012682746,1.3862943611198906,1.1410610870928253,2.538973871058276,2.925200036932625
0.0,0.0,4.1588830833596715,0.1687995964603708,1.3862943611198906,1.536900649640645,2.5520459526256287,4.0554667633121975
0.0,0.0,4.1588830833596715,4.038748175602656,1.3862943611198906,0.838690577997699,2.5649493574615367,3.8368327673108045
0.0,0.5695785472733697,4.1588830833596715,3.0258926191203837,1.3862943611198906,1.3444240942467147,2.5649493574615367,2.6306155782776095
0.0,1.8120202060304393,4.1588830833596715,2.825175723944345,1.3862943611198906,2.0932452433729516,2.5649493574615367,2.4243938601897272
0.0,0.6481219810583547,4.1588830833596715,3.3592812465450974,1.3862943611198906,1.1780180506083913,2.5649493574615367,3.0801513011568837
