,Actual_last_5_vals,Mean_Simulation,Simulated_17,Simulated_27,Simulated_23,Simulated_26,Simulated_22,Simulated_24,Simulated_16,Simulated_10,Simulated_6,Simulated_13,Simulated_28,Simulated_18,Simulated_0,Simulated_8,Simulated_7,Simulated_12,Simulated_5,Simulated_15,Simulated_21,Simulated_4,Simulated_19,Simulated_2,Simulated_11,Simulated_25,Simulated_20,Simulated_1,Simulated_9,Simulated_3,Simulated_29,Simulated_14
0,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64,35637.64
6,,35024.89,35346.28,31714.6,36198.06,34583.52,34178.47,35192.24,34616.82,36201.48,35668.52,35882.6,29723.06,36879.01,37133.45,31928.8,38014.26,30969.16,32046.24,37646.65,32594.26,35753.87,33744.53,40406.85,37481.0,28109.24,40061.56,40680.03,38638.95,31144.98,25541.22,42667.11
7,,36670.7,34623.4,35862.48,34078.18,36868.24,38062.67,35125.18,35839.45,38446.05,33325.3,35658.36,37114.02,32671.95,34376.21,43184.76,41658.58,37472.34,30901.51,33902.63,43865.48,39770.55,43740.95,37807.79,41534.79,36235.04,31586.82,40291.17,32881.61,30309.39,42823.33,30102.89
8,,35393.02,37507.52,33850.61,35678.42,32402.27,34581.95,41882.32,33443.63,30886.47,39073.34,41556.53,35510.27,33453.42,37799.9,32840.84,33255.33,40986.46,33273.49,34706.82,33916.01,31881.48,33386.55,40392.26,35196.68,42833.47,40490.81,27234.44,27100.11,33116.22,39580.77,33972.23
9,,35460.79,35802.27,36565.42,33270.99,40013.16,39079.99,35369.16,32704.87,36941.26,33309.24,35306.89,36551.39,40567.86,37697.65,33653.43,36946.68,38734.26,36506.3,29706.06,32867.77,31282.98,32407.17,34331.71,44009.66,34458.56,35969.97,37353.35,31170.51,36650.35,30477.08,34117.56
10,,34930.83,32700.44,34128.56,33149.77,36449.71,38306.99,32675.03,29961.05,31527.2,31791.94,29916.45,41718.15,33884.63,29372.42,35608.41,31572.82,36679.29,38618.53,39389.25,32329.85,40093.09,30848.75,40080.42,36860.16,31926.33,38721.51,36872.98,37993.08,25200.22,35578.73,43969.16
11,MAE,,1175.84,1261.3,1336.99,1616.82,1674.14,1758.27,1819.07,2057.1,2159.96,2200.31,2290.05,2324.29,2434.2,2441.21,2493.14,2578.79,2600.1,2714.86,2716.07,2780.07,2915.46,2966.16,2999.12,3133.08,3253.03,3544.82,3841.43,3906.36,4242.61,4335.4
