RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,4.438462427103146,3.6888794541139363,2.799072770472292,0.0,1.3350578679568914,2.5649493574615367,4.123276260048498,0.0,1.482224016239061,1.3862943611198906,0.8738649809271581,2.9444389791664403,5.2606636254308015,1.0986122886681098,3.988732164242374
2.4849066497880004,3.1314461545094074,3.6888794541139363,3.529568895496975,0.0,1.173150510412297,2.5649493574615367,4.143463995213206,0.0,3.615172968655501,1.3862943611198906,0.697782841487989,2.9444389791664403,0.8460809067261046,1.0986122886681098,1.0876024902907258
2.4849066497880004,4.94949368238975,3.6888794541139363,3.9501892919757857,0.0,0.5588575344208041,2.5649493574615367,2.222720515851658,0.0,2.4926540765140563,1.3862943611198906,0.0,2.9444389791664403,3.8054865608317536,1.0986122886681098,0.0
2.4849066497880004,3.633187462578497,3.6888794541139363,2.4368844623738317,0.0,1.2282082758841286,2.5649493574615367,2.397389737152098,0.0,0.0,1.3862943611198906,1.258208422403359,2.9444389791664403,6.363392776032256,1.0986122886681098,0.8917545754426972
2.4849066497880004,2.177580705875264,3.713572066704308,4.170414292954354,0.0,2.8729697454795993,2.5649493574615367,3.4018834107700386,0.0,0.11319632592773665,1.3862943611198906,0.0,2.9444389791664403,4.5758896540123795,1.0986122886681098,4.810226932831153
2.4849066497880004,0.7773018717384996,3.7376696182833684,4.5108265938259695,0.0,0.8061397366033017,2.5649493574615367,2.860900242562683,0.0,1.2924932227687183,1.3862943611198906,1.5200583375206067,2.9444389791664403,3.217887727196711,1.0986122886681098,3.126867554534183
2.4849066497880004,4.301644216756916,3.728100167267218,2.8436269278071067,0.0,1.4088471950529449,2.5649493574615367,2.729549870902202,0.0,1.5573052956896367,1.3862943611198906,0.0,2.9444389791664403,4.89450907204318,1.0986122886681098,4.513309461043531
2.4849066497880004,4.996284766366238,3.7184382563554808,3.747325795993804,0.0,2.6029323206829593,2.5649493574615367,3.68201244677168,0.0,3.8785458021827384,1.3862943611198906,1.5461993958673355,2.9444389791664403,3.0664479306593933,1.0986122886681098,4.406568633829215
2.4849066497880004,4.347585340655739,3.708682081410116,2.7122092567418736,0.0,1.3282112415643965,2.5649493574615367,2.638507239209573,0.0,1.3407100716141613,1.3862943611198906,0.16457961144868272,2.9444389791664403,3.861679726888748,1.0986122886681098,1.4427763987813558
2.4849066497880004,2.5141817724094055,3.6988297849671046,4.903104074933495,0.0,0.0,2.5649493574615367,3.4969710463870833,0.0,0.0,1.3862943611198906,1.0255430105056338,2.9444389791664403,5.247416804261378,1.0986122886681098,4.936790436197986
2.4849066497880004,5.4139689880146324,3.6888794541139363,3.406990813782826,0.0,0.0,2.5649493574615367,3.2618327114173864,0.0,0.0,1.3862943611198906,0.48489828941614344,2.9444389791664403,4.6220986484144655,1.0986122886681098,4.718557670311473
