RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.9067212808580045,0.26424494468692766,0.0,0.18857179510065186,0.0,0.0,4.225790448355602,3.4160510287931776,1.0986122886681098,1.1085934909171022,1.0986122886681098,1.098607464109944,0.0,0.2632049367457456
0.9257694758286987,0.42135963719981584,0.0,0.2292910572677677,0.0,0.0,4.227875954846623,6.113015657242827,1.0986122886681098,1.0885906456911352,1.0986122886681098,1.098608966705749,0.0,0.26916614461105887
0.9444616088408514,0.7131443454808203,0.0,0.022479328298197987,0.0,0.0,4.229957121050448,3.905635236838974,1.0986122886681098,1.029423071850029,1.0986122886681098,1.0985985485370677,0.0,0.0
0.9628107475090479,0.0,0.0,0.03976370829993975,0.0,0.0,4.232033964995287,4.26955344708063,1.0986122886681098,1.132922303897965,1.0986122886681098,1.098608690878953,0.0,0.47061150218332604
0.9808292530117261,0.3153515119826365,0.0,0.4193722069569229,0.0,0.0,4.23410650459726,0.5699980663908861,1.0986122886681098,1.1548725578334573,1.0986122886681098,1.098608088421823,0.0,0.18480617992366127
0.9985288301111271,0.0,0.0,0.15305209720489582,0.0,0.0,4.236174757661319,2.403767902177819,1.0986122886681098,1.1144086103915714,1.0986122886681098,1.0986057467958694,0.0,0.9161064495991467
1.0159205728229963,0.140776881148789,0.0,0.0,0.0,0.0,4.23823874188217,3.9056148139424587,1.0986122886681098,1.1987896540884646,1.0986122886681098,1.0986140787570489,0.0,0.16961849056249742
1.0330150061822962,0.0,0.0,0.417998734598607,0.0,0.0,4.24029847484518,3.4440626334896116,1.0986122886681098,1.0886138182423153,1.0986122886681098,1.098611074657439,0.0,0.0
1.0498221244986776,0.0,0.0,0.0,0.0,0.0,4.242353974027276,2.4356593230733257,1.0986122886681098,1.1272179542794727,1.0986122886681098,1.0986058707546238,0.0,0.6509523282894879
1.0663514264498883,0.0,0.0,0.5161166650321316,0.0,0.0,4.244405256797834,3.7463113982094858,1.0986122886681098,1.0727735793667676,1.0986122886681098,1.0986063591780473,0.0,0.0
1.0826119473216684,0.38041964822740926,0.0,0.4388843538396135,0.0,0.0,4.246452340419559,1.8374054583055415,1.0986122886681098,1.099405515956649,1.0986122886681098,1.0986070742662295,0.0,0.9358636424055382
1.0986122886681098,0.37391338492551673,0.0,0.7599397021546233,0.0,0.0,4.248495242049359,3.057898742774772,1.0986122886681098,1.2059574648489424,1.0986122886681098,1.0986103365479112,0.0,0.727044104872655
