RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.09570708395718364,0.794859720905366
0.0,0.05395830391301548,0.0,1.066958174292533,0.0,0.15771260635973672,0.7667871704884506,2.162157677405216,0.0,0.0,0.0,0.08350821705867977,0.0,0.0,0.09173093557754416,0.906123783948292,0.09173093557754416,0.2424122140657804
0.0,0.5968979752866077,0.0,0.0,0.0,0.12012497268068073,0.7421452665515222,4.097729979845212,0.0,2.343809669488159,0.0,0.07013181105736493,0.0,0.0,0.08773891430800683,0.5531753985702964,0.08773891430800683,1.8142555414869697
0.0,0.4577433831379203,0.0,0.0,0.0,0.0,0.71688076489204,2.507766413964986,0.0,1.2072087921827863,0.0,0.0,0.0,0.0,0.08373089291046804,0.8237404803917012,0.08373089291046804,0.8279077722772504
0.0,0.3346632728961859,0.0,1.4713200016188417,0.0,0.0,0.6909613873399651,2.273417161274718,0.0,0.1651948548147275,0.0,0.06123716646946739,0.0,0.0,0.07970674261074254,0.0,0.07970674261074254,0.06232206396474016
0.0,0.0,0.0,0.9180388712719605,0.0,0.9942012908620557,0.6643522786120012,1.7359672009167446,0.0,0.5969248404214199,0.0,0.3492566844235799,0.0,0.08801272347219588,0.0756663330737376,0.9734438396029359,0.0756663330737376,0.06984557919717094
0.0,0.18076412837906602,0.0,0.0,0.0,0.11383080108965377,0.6370157244482506,1.1633437164007479,0.0,1.7818202014712052,0.0,0.24256221190242827,0.0,0.3227098379897388,0.07160953237812315,0.7192911238690142,0.07160953237812315,1.561678325411906
0.0,0.0,0.0,0.2696991803207514,0.0,0.41626581317272304,0.6089108301281418,2.167209118174859,0.0,1.8606077302969335,0.0,0.0,0.0,0.0,0.06753620699048736,0.040884502431301484,0.06753620699048736,1.2800542541095015
0.0,0.0,0.0,0.4676130957045399,0.0,0.03222084362439025,0.5799931524885629,1.7601554930586913,0.0,0.13712562724511218,0.0,0.7568517169330885,0.0,0.570242425275452,0.06344622173896218,0.0,0.06344622173896218,0.23207254506513697
0.0,0.0,0.0,0.6810884048840996,0.0,0.0,0.5502142771329512,2.7534683023070263,0.0,2.0119991311873457,0.0,0.31134252487154107,0.0,0.1959288706417746,0.059339439786308804,0.7802413030997097,0.059339439786308804,1.601815035580935
0.0,0.6879573834967422,0.0,0.0,0.0,0.5763240023411014,0.5195213307335447,4.987982422873186,0.0,0.8676576567406398,0.0,0.0,0.0,0.04009600541935848,0.055215722602446685,0.9146613197808395,0.055215722602446685,0.9438422671424443
0.0,0.0,0.0,0.37734390141293395,0.0,0.0,0.4878564160895768,1.9192966522142079,0.0,0.0,0.0,0.11245714016498354,0.0,0.0,0.05107492993641532,0.27353981817140044,0.05107492993641532,0.950451487653861
0.0,0.0,0.0,0.5869228468142702,0.0,0.4246288036733794,0.45515595477864185,2.5663764084821925,0.0,0.0,0.0,0.0,0.0,0.04488934781577853,0.04691691978775157,0.6411011870222931,0.04691691978775157,1.0086931746610726
0.0,0.0,0.0,0.5994115252717754,0.0,0.16969200784434613,0.4213499186481877,1.8006735731185732,0.0,0.0,0.0,0.0,0.0,0.20208364158457653,0.04274154837727106,0.30551848851417907,0.04274154837727106,0.5885061578954922
0.0,0.369538535252865,0.0,0.0,0.0,0.0,0.3863609267981219,1.3774668376581038,0.0,1.7416080197086488,0.0,0.15305615000780015,0.0,0.0,0.038548670117235125,0.0,0.038548670117235125,1.366179778177167
0.0,0.0,0.0,0.5460308291287701,0.0,0.11654435201076672,0.3501031787754985,2.383286133711202,0.0,0.0,0.0,0.5039611847226819,0.0,0.0,0.03433813758089155,0.5331758522533252,0.03433813758089155,0.32293109014248844
0.0,0.6571848019242743,0.0,0.5464677584905917,0.0,0.0,0.3124811869859139,1.77533945982641,0.0,0.17983313329008055,0.0,0.0,0.0,0.0,0.03010980147137047,0.4023444991894617,0.03010980147137047,0.7589297509720787
0.0,0.4870557773004156,0.0,0.5560249786479003,0.0,0.2728023892283312,0.27338826119463594,2.19531991233785,0.0,0.9312826690327074,0.0,0.0773839241267639,0.0,0.0,0.025863510589919297,0.16056661334061456,0.025863510589919297,0.8897032294548003
0.0,0.26764237856962725,0.0,0.0,0.0,0.0,0.23270468455819335,2.6137487939153985,0.0,0.36356260536098534,0.0,0.0,0.0,0.22469116703227265,0.021599111803461798,0.0,0.021599111803461798,0.17886047282882112
0.0,0.6935707756184835,0.0,0.26209922189186596,0.0,0.24780268318517093,0.19029550263309924,1.1970932275348272,0.0,0.9734668673942375,0.0,0.0,0.0,0.0,0.017316450011460875,1.0024181832248336,0.017316450011460875,0.61306154705516
0.0,0.0,0.0,0.010630935753006415,0.0,0.0,0.1460078224319825,3.3209661008340614,0.0,1.1601417861426067,0.0,0.25149483442636955,0.0,0.06256164273483011,0.0130153681120703,0.32084865081359587,0.0130153681120703,0.23867340502914913
0.0,0.0,0.0,0.5618200201306831,0.0,0.0,0.09966748517328153,1.2938203248220415,0.0,0.49619521035216635,0.0,0.0,0.0,0.0,0.008695706967553821,0.5473059094071429,0.008695706967553821,1.3135358665778851
0.0,0.0,0.0,0.0,0.0,0.7942559781124297,0.05107492993641579,1.5874474625126596,0.0,1.5306719789382757,0.0,0.10604854819807334,0.0,0.22462580579151367,0.00435730536895569,0.8127305557133547,0.00435730536895569,1.8403388457529086
0.0,0.052398097550975395,0.0,0.0,0.0,0.40473725831054574,0.0,1.7282438610976965,0.0,2.7268721007909185,0.0,0.0,0.0,0.10599240157533192,0.0,0.9821642588770723,0.0,0.7982082273609514
