RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.09570708395718364,0.794859720905366
0.0,0.09806998209136017,0.0,0.03249769328185023,0.0,0.0,0.7667871704884506,3.026325283701162,0.0,0.0,0.0,0.26599258485951954,0.0,0.4512560487121753,0.09173093557754416,0.4512027951638584,0.09173093557754416,0.8286454265383887
0.0,0.5606679475358385,0.0,0.7672248564848894,0.0,0.0,0.7421452665515222,1.4468042814232103,0.0,1.399118991698037,0.0,0.0,0.0,0.04163628149486888,0.08773891430800683,0.2033055551745378,0.08773891430800683,1.6573143825674546
0.0,0.0,0.0,0.0,0.0,0.20720712221528828,0.71688076489204,0.9258028708821504,0.0,0.630901416023488,0.0,0.0,0.0,0.34934145673855566,0.08373089291046804,0.6272326644015276,0.08373089291046804,0.7479999686114135
0.0,0.6974453855474271,0.0,0.0,0.0,0.35811251077319084,0.6909613873399651,2.2461781711101088,0.0,0.0,0.0,0.0,0.0,0.004182399526028301,0.07970674261074254,0.5691566714132916,0.07970674261074254,1.10846643122734
0.0,0.4158197226318937,0.0,0.0,0.0,0.10533673022874279,0.6643522786120012,1.7250269837317909,0.0,0.7751385976640148,0.0,0.0,0.0,0.009789671421443429,0.0756663330737376,0.0,0.0756663330737376,0.0
0.0,0.0,0.0,0.03412512173880891,0.0,0.0,0.6370157244482506,1.6765504404833362,0.0,0.0,0.0,0.14419263800275112,0.0,0.0789478802109719,0.07160953237812315,0.04510488258043177,0.07160953237812315,0.3587490423468124
0.0,0.07148690212707941,0.0,0.20769053473078342,0.0,0.07924799850079409,0.6089108301281418,1.799495715871899,0.0,0.0,0.0,0.5133419221050919,0.0,0.07235354153077964,0.06753620699048736,0.665078442648184,0.06753620699048736,0.8787151764593483
0.0,0.10224989156865504,0.0,0.14032500182098484,0.0,0.0,0.5799931524885629,1.8494258981802276,0.0,0.45327004490197365,0.0,0.0,0.0,0.14388114802790564,0.06344622173896218,1.4002195437475886,0.06344622173896218,1.4790184762838283
0.0,0.43374041439767563,0.0,0.12112352731181163,0.0,0.019313666371732784,0.5502142771329512,3.218629897193045,0.0,0.0,0.0,0.0,0.0,0.1046701430926038,0.059339439786308804,0.4127883778034638,0.059339439786308804,0.8448041734453057
0.0,0.3844293714044612,0.0,0.22569242279812005,0.0,0.0,0.5195213307335447,1.5357429744789854,0.0,0.8747879758347629,0.0,0.0,0.0,0.0,0.055215722602446685,0.6198371087372272,0.055215722602446685,0.6195413119010044
0.0,0.42102556702728,0.0,0.0,0.0,0.5628509976524187,0.4878564160895768,2.7638028572684563,0.0,1.2683190664196506,0.0,0.584033835088656,0.0,0.1135562040032369,0.05107492993641532,1.1627632296127803,0.05107492993641532,0.0
0.0,0.21391514175199955,0.0,0.2530356543544078,0.0,0.7600343581267722,0.45515595477864185,1.7627873631806037,0.0,0.0,0.0,0.598843996571236,0.0,0.0,0.04691691978775157,0.4647844095472732,0.04691691978775157,1.1492221377288994
0.0,0.0,0.0,0.15873187149660886,0.0,0.18891915540657891,0.4213499186481877,0.10082754867079546,0.0,0.0,0.0,0.30704688531123,0.0,0.0735160978384714,0.04274154837727106,0.0,0.04274154837727106,0.3998660425019686
0.0,0.0036818095527449413,0.0,0.30945574880509535,0.0,0.09774996813489788,0.3863609267981219,1.5479420884542432,0.0,0.26450067999362115,0.0,0.21933203104502716,0.0,0.0016918747769041967,0.038548670117235125,0.9056896224344708,0.038548670117235125,0.0
0.0,0.2627444672076228,0.0,0.0,0.0,0.0,0.3501031787754985,1.7733513533462215,0.0,0.0,0.0,0.0,0.0,0.07994987456499414,0.03433813758089155,0.9472369676133112,0.03433813758089155,1.4558084866335785
0.0,0.38559078315509054,0.0,0.9310336554021759,0.0,0.0,0.3124811869859139,2.027706546791339,0.0,0.8541425488139829,0.0,0.0,0.0,0.007975347403521432,0.03010980147137047,0.6932241559389207,0.03010980147137047,0.3019429550022043
0.0,0.0,0.0,0.3096897798445919,0.0,0.3097557946637316,0.27338826119463594,4.043210458047789,0.0,0.3660858452631002,0.0,0.0,0.0,0.0,0.025863510589919297,0.4797083859203187,0.025863510589919297,0.7800799283264414
0.0,0.6852617899504819,0.0,0.0,0.0,0.1824301940264808,0.23270468455819335,2.0022321885580197,0.0,0.0,0.0,0.0,0.0,0.0,0.021599111803461798,0.4682428818032303,0.021599111803461798,1.0846907896976306
0.0,0.4149036362858337,0.0,0.0,0.0,0.13778443905139065,0.19029550263309924,3.5707324935501163,0.0,1.194172548325068,0.0,0.0,0.0,0.0,0.017316450011460875,0.541709819154212,0.017316450011460875,1.3904875633687341
0.0,0.0,0.0,0.0746849653568735,0.0,0.8712101041547982,0.1460078224319825,3.4076378915283403,0.0,0.6705617436993256,0.0,0.33181250939584667,0.0,0.0,0.0130153681120703,0.08501753580229954,0.0130153681120703,0.7750835852006475
