S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.2582292407615498,4.248495242049359,4.258262203098688,4.1588830833596715,3.1225495094116162,1.3862943611198906,1.60512771954265,2.4849066497880004,2.9430171759443082
0.0,0.0,4.248495242049359,4.20414527843817,4.1588830833596715,2.7723580265700978,1.3862943611198906,1.4230263077117749,2.4849066497880004,2.9733302150309227
0.0,0.4297736799971801,4.248495242049359,4.2680839746357755,4.1588830833596715,2.8596199017813526,1.3862943611198906,1.5691166113070354,2.4849066497880004,3.3848122305735964
0.0,0.5534892053044039,4.248495242049359,4.274346025149782,4.1588830833596715,3.621536875902937,1.3862943611198906,1.4770038169169817,2.498699971920336,3.4362791270333655
0.0,0.9616370495093101,4.248495242049359,4.308962079957839,4.1588830833596715,3.3990874164471343,1.3862943611198906,2.096735212865042,2.512305623976115,3.254619457177431
0.0,0.6258648553815648,4.248495242049359,4.2515661402815175,4.1588830833596715,3.680165386464558,1.3862943611198906,1.6711744074287205,2.5257286443082556,2.963947656386783
0.0,0.0,4.248495242049359,4.262697778009756,4.1588830833596715,2.69521267022227,1.3862943611198906,1.490911848801184,2.538973871058276,3.0671641241632264
0.0,0.12157964912335328,4.248495242049359,4.272964400068618,4.1588830833596715,3.241438194144686,1.3862943611198906,1.8822685655489662,2.5520459526256287,2.4406385433396545
0.0,0.0,4.248495242049359,4.2402921879355215,4.1588830833596715,3.156079506112447,1.3862943611198906,1.9070940123420512,2.5649493574615367,3.4500995944802177
0.0,0.012613114524738983,4.248495242049359,4.3029731103524735,4.1588830833596715,3.585108031795282,1.3862943611198906,1.2265572424034024,2.5649493574615367,2.9344789315381847
0.0,0.4650555695830572,4.248495242049359,4.237916175221169,4.1588830833596715,3.9449287421864327,1.3862943611198906,1.849109818862063,2.5649493574615367,3.594073643690694
0.0,0.5338413798320893,4.248495242049359,4.2526155842350795,4.1588830833596715,3.2339551084435874,1.3862943611198906,1.8725664112710911,2.5649493574615367,3.919073862830862
