Index,Lower,Upper,Predicted,Actual
152,53276.32,58612.34,55817.85,55776.25
153,52669.66,59350.5,55857.69,55772.5
154,52019.71,59536.17,55760.1,55768.75
155,51449.06,60058.58,55752.78,55765.0
156,50985.4,60483.26,55698.79,55761.25
157,50621.98,60694.14,55547.09,55757.5
158,50186.77,60869.11,55659.85,55753.75
159,49898.03,61296.34,55525.51,55750.0
160,49674.1,62061.24,55493.51,55746.25
161,49327.62,62031.35,55638.77,55742.5
162,49147.75,62498.59,55535.42,55738.75
163,49052.37,63073.64,55597.54,55735.0
164,48664.26,63525.36,55735.21,55735.0
165,48299.28,63348.62,55690.13,55735.0
166,48245.63,63350.79,55679.92,55735.0
167,48168.01,63525.16,55720.86,55870.27
168,47876.5,63759.62,55794.56,56005.55
169,47329.46,64193.25,55740.05,56140.82
170,47466.47,64197.7,55770.7,56276.09
171,47611.85,64889.24,55795.44,56411.36
172,46989.31,65002.55,55702.27,56546.64
173,46820.25,65091.38,55630.72,56681.91
174,46606.33,64982.38,55752.11,56817.18
175,46203.84,65475.46,55755.67,56952.45
176,45922.36,65315.8,55809.58,57087.73
177,45861.45,65603.6,55828.76,57223.0
178,45332.23,65636.78,55701.13,57211.67
179,45225.64,65832.24,55812.91,57200.33
180,45140.25,65669.34,55659.97,57189.0
181,45051.68,65716.79,55539.14,57188.83
182,44752.24,66219.27,55549.25,57188.67
183,44720.21,66750.86,55770.05,57188.5
184,44589.71,66634.98,55610.96,57188.33
185,44645.69,66810.88,55512.37,57188.17
186,44194.3,67226.07,55492.51,57188.0
187,44525.67,67441.58,55535.56,57506.0
188,44545.13,67316.25,55826.1,57824.0
189,44234.16,67253.55,55624.73,58142.0
