Index,Lower,Upper,Predicted,Actual
135,27346.81,30019.87,28668.0,28665.8
136,27115.89,30318.36,28668.0,28663.6
137,26924.2,30578.13,28668.0,28661.4
138,26766.6,30875.12,28668.0,28659.2
139,26397.93,30929.83,28668.0,28657.0
140,26208.01,31074.87,28668.0,28576.0
141,26005.49,31349.37,28668.0,28495.0
142,25828.98,31426.44,28668.0,28498.0
143,25628.55,31526.55,28680.0,28501.0
144,25417.83,31603.41,28668.0,28572.0
145,25393.38,31814.71,28668.0,28647.33
146,25306.45,32005.3,28668.0,28722.67
147,25073.93,32084.19,28668.0,28798.0
148,25005.52,32071.24,28668.0,28873.33
149,25027.37,32155.4,28668.0,28948.67
150,24849.46,32428.88,28668.0,29024.0
151,24827.22,32534.85,28668.0,29043.0
152,24681.93,32553.16,28668.0,29256.0
153,24491.29,32654.39,28668.0,29278.0
154,24452.13,32812.19,28668.0,29300.0
155,24297.6,32892.96,28680.0,29450.33
156,24187.03,32897.84,28668.0,29600.67
157,23813.1,33002.09,28668.0,29751.0
158,23971.3,33106.76,28668.0,29817.0
159,23733.21,33207.05,28668.0,29883.0
160,23577.21,33361.43,28668.0,29949.0
161,23525.33,33476.41,28668.0,30015.0
162,23652.1,33681.18,28668.0,30081.0
163,23551.41,33635.32,28668.0,30147.0
164,23323.2,33785.31,28668.0,30213.0
165,23398.36,33627.11,28668.0,30279.0
166,23284.03,33762.26,28668.0,30345.0
167,23160.4,33575.13,28680.0,30411.0
168,23013.05,33930.81,28668.0,30433.0
