Index,Lower,Upper,Predicted,Actual
131,14452.05,15972.35,15209.93,15265.0
132,14301.53,16097.15,15210.43,15286.0
133,14164.39,16271.02,15237.27,15307.0
134,14081.9,16429.76,15221.78,15313.4
135,13957.32,16563.68,15243.11,15319.8
136,13903.51,16667.29,15194.96,15326.2
137,13733.0,16692.24,15241.94,15332.6
138,13666.55,16754.26,15268.93,15339.0
139,13558.47,16842.44,15212.93,15466.33
140,13460.54,16946.65,15254.91,15593.67
141,13341.78,17047.21,15243.86,15721.0
142,13269.94,17075.55,15255.29,16582.0
143,13112.32,17142.11,15257.83,16604.5
144,13085.99,17262.09,15203.93,16627.0
145,12989.45,17367.13,15231.96,16627.83
146,12983.24,17376.48,15226.04,16628.67
147,12996.11,17501.23,15207.72,16629.5
148,13037.57,17537.59,15188.85,16630.33
149,12971.2,17565.18,15208.49,16631.17
150,12922.13,17624.21,15245.71,16632.0
151,12899.38,17698.64,15287.46,16718.83
152,12809.07,17817.36,15251.75,16805.67
153,12741.3,17888.46,15293.97,16892.5
154,12696.64,18027.01,15246.07,16979.33
155,12585.85,18019.99,15208.1,17066.17
156,12536.06,18004.58,15228.26,17153.0
157,12421.08,18079.01,15251.77,17345.0
158,12366.44,18046.23,15211.37,17348.33
159,12271.48,18040.31,15204.4,17351.67
160,12182.21,18064.59,15154.59,17355.0
161,12155.59,18217.17,15154.61,17358.33
162,12240.6,18277.77,15233.17,17361.67
163,12084.65,18340.86,15214.45,17365.0
