Index,Lower,Upper,Predicted,Actual
134,3865.16,4076.77,3969.22,3971.8
135,3844.97,4092.13,3968.56,3974.53
136,3830.74,4112.29,3967.85,3977.27
137,3817.08,4132.56,3969.85,3980.0
138,3810.19,4150.69,3969.85,3982.73
139,3787.06,4157.13,3969.54,3985.47
140,3773.7,4188.1,3969.56,3988.2
141,3762.42,4185.77,3968.95,3990.93
142,3746.75,4202.53,3967.85,3993.67
143,3720.43,4211.24,3968.06,3996.4
144,3708.75,4228.28,3967.85,3999.13
145,3709.29,4236.56,3969.07,4001.87
146,3707.25,4247.48,3969.22,4004.6
147,3690.97,4248.52,3968.56,4007.33
148,3683.81,4257.63,3967.85,4010.07
149,3685.62,4259.32,3969.85,4012.8
150,3682.59,4267.88,3969.85,4015.53
151,3672.04,4286.98,3969.54,4018.27
152,3666.2,4291.59,3969.56,4021.0
153,3653.95,4288.8,3968.95,4023.73
154,3645.24,4296.92,3967.85,4026.47
155,3636.04,4316.91,3968.06,4029.2
156,3622.44,4314.61,3967.85,4031.93
157,3610.64,4318.44,3969.07,4034.67
158,3607.95,4322.16,3969.22,4037.4
159,3595.72,4322.56,3968.56,4040.13
160,3587.22,4340.84,3967.85,4042.87
161,3586.45,4349.34,3969.85,4045.6
162,3579.91,4352.06,3969.85,4048.33
163,3564.77,4361.32,3969.54,4051.07
164,3571.22,4366.24,3969.56,4053.8
165,3573.16,4359.81,3968.95,4056.53
166,3569.82,4366.59,3967.85,4059.27
167,3560.69,4357.88,3968.06,4062.0
