Index,Lower,Upper,Predicted,Actual
118,36414.97,41575.09,39047.86,39105.0
119,35835.37,42095.99,39152.12,39083.33
120,35533.39,42818.15,39250.82,39061.67
121,35123.83,42985.36,39240.58,39040.0
122,34923.16,43367.21,39225.19,39121.5
123,34327.04,43856.77,39337.23,39203.0
124,33769.72,44286.64,39378.73,39403.0
125,33745.05,44435.4,39308.56,39525.67
126,33299.45,44766.97,39318.07,39648.33
127,33354.77,45354.19,39430.69,39771.0
128,33076.51,45225.38,39405.16,39764.33
129,32582.17,45706.35,39306.57,39757.67
130,32733.6,45969.51,39370.65,39751.0
131,32418.56,46055.87,39389.88,39892.0
132,32087.65,46649.19,39327.25,39924.0
133,32130.39,46797.96,39249.91,39946.0
134,31928.44,46942.67,39302.41,40210.0
135,31762.36,47481.91,39262.6,40474.0
136,31631.53,47625.85,39386.12,42110.5
137,31512.93,47808.76,39561.55,43747.0
138,31606.22,47806.68,39383.98,43748.0
139,31526.3,48138.54,39438.51,43730.5
140,31055.39,48517.27,39406.86,43713.0
141,31108.8,48214.91,39429.27,43719.0
142,30800.27,48286.61,39403.22,43725.0
143,30267.98,48744.4,39608.59,43776.0
144,30143.68,49360.93,39402.96,43855.0
145,30330.59,49012.08,39603.72,44575.0
146,29916.26,49486.12,39595.69,44634.0
