Index,Lower,Upper,Predicted,Actual
52,48256.94,93441.28,69692.51,69798.0
53,43559.61,95696.89,69836.02,71737.0
54,41379.54,99715.02,71466.63,71711.0
55,36315.44,96747.05,66342.77,71788.0
56,40384.79,105829.45,73208.32,74865.0
57,30317.26,100042.01,65886.44,80013.0
58,29313.39,105830.88,67832.1,77671.0
59,29519.5,108291.44,68008.8,79153.0
60,26771.87,112995.4,68340.74,87576.0
61,27333.99,116381.12,69450.91,89830.0
62,23934.29,116427.66,68788.56,115264.0
63,23612.06,118093.55,69373.46,110234.0
64,22576.59,121989.96,69692.51,116422.0
