Index,Lower,Upper
105,65831.26,73021.44
106,65144.48,73602.57
107,64628.7,74452.69
108,63896.9,75089.75
109,63484.91,75596.5
110,62704.85,75867.98
111,62121.25,76447.78
112,61781.28,76711.22
113,60980.32,77436.25
114,60776.22,77998.49
115,60594.45,78136.7
116,60130.19,77967.72
117,60024.69,78504.96
118,59797.69,78613.39
119,59490.0,79106.25
120,59494.05,79573.28
121,59280.86,79605.45
122,59006.97,79630.66
123,58769.1,79736.71
124,58616.88,79706.75
125,57945.03,79838.13
126,57812.82,80106.47
127,57746.31,80446.27
128,57514.2,81282.64
129,57427.19,81029.18
130,57320.64,81768.83
