Index,Lower,Upper,Predicted,Actual
112,4822.24,5537.07,5190.22,5193.75
113,4721.15,5627.89,5190.22,5199.28
114,4663.39,5710.55,5188.22,5204.81
115,4602.84,5776.87,5190.1,5210.34
116,4498.63,5814.43,5190.22,5215.88
117,4465.29,5883.24,5188.22,5221.41
118,4428.0,5925.4,5188.5,5226.94
119,4397.35,5950.23,5188.76,5232.47
120,4377.45,5997.88,5188.22,5238.0
121,4361.64,6036.41,5190.22,5352.25
122,4324.45,6059.28,5189.52,5466.5
123,4266.3,6105.42,5188.22,5580.75
124,4249.09,6127.53,5190.22,5695.0
125,4197.68,6137.34,5190.22,5695.5
126,4139.51,6210.21,5188.22,5696.0
127,4171.73,6236.95,5190.1,5696.5
128,4134.25,6215.1,5190.22,5697.0
129,4123.0,6282.29,5188.22,5697.5
130,4076.71,6307.62,5188.5,5698.0
131,4063.19,6368.84,5188.76,5678.56
132,3989.72,6378.99,5188.22,5659.11
133,3995.26,6369.82,5190.22,5639.67
134,3978.09,6436.13,5189.52,5620.22
135,4001.59,6447.04,5188.22,5600.78
136,3985.15,6474.04,5190.22,5581.33
137,3936.82,6512.2,5190.22,5561.89
138,3963.19,6536.94,5188.22,5542.44
139,3912.46,6537.8,5190.1,5523.0
