Index,Lower,Upper
134,24375.85,26945.46
135,24113.48,27127.97
136,23974.12,27370.16
137,23807.21,27606.51
138,23661.89,27805.99
139,23437.2,27844.97
140,23315.76,28178.11
141,23132.56,28265.84
142,22913.59,28516.04
143,22668.85,28576.3
144,22557.23,28808.45
145,22474.67,28845.89
146,22514.05,28885.45
147,22368.67,28938.78
148,22287.83,29006.57
149,22198.62,29193.26
150,22089.81,29202.5
151,22089.96,29494.15
152,22040.14,29502.78
153,21813.71,29624.42
154,21741.42,29764.25
155,21664.14,29968.13
156,21491.44,29836.92
157,21305.37,29796.65
158,21400.41,29930.34
159,21175.62,29902.42
160,20993.36,30142.98
161,20988.31,30161.82
162,20948.92,30358.29
163,20752.74,30215.27
164,20805.14,30431.65
165,20722.83,30486.18
166,20863.84,30551.68
167,20769.07,30409.04
