Index,Lower,Upper,Predicted,Actual
130,2842.22,10494.02,6557.71,6708.38
131,2210.03,10933.48,6559.66,6810.85
132,1925.57,11365.47,6557.71,6913.31
133,1656.54,11393.22,6559.71,7015.77
134,1601.99,11960.55,6557.71,7118.23
135,1232.38,12265.02,6559.71,7220.69
136,857.79,12743.28,6557.76,7323.15
137,554.46,12945.44,6557.71,7425.62
138,644.98,13070.44,6559.71,7528.08
139,37.35,13254.69,6559.71,7630.54
140,-235.29,13863.95,6559.71,7733.0
141,-426.72,14216.09,6557.71,7730.0
142,-905.96,14413.12,6557.71,7750.77
143,-1078.66,14815.55,6559.66,7771.54
144,-1121.56,14947.91,6557.71,7792.31
145,-926.68,14963.16,6559.71,7813.08
146,-1523.65,15099.83,6557.71,7833.85
147,-1490.44,15677.19,6559.71,7854.62
148,-1682.81,15450.04,6557.76,7875.38
149,-1999.44,15665.18,6557.71,7896.15
150,-2084.1,15945.65,6559.71,7916.92
151,-2486.27,15787.18,6559.71,7937.69
152,-2002.8,16615.99,6559.71,7958.46
153,-2539.06,16640.27,6557.71,7979.23
154,-2819.06,16942.74,6557.71,8000.0
155,-3367.86,17034.93,6559.66,8032.0
156,-3221.63,16785.03,6557.71,8064.0
157,-3453.9,16709.04,6559.71,8071.2
158,-3782.49,16892.17,6557.71,8078.4
159,-4179.19,17078.72,6559.71,8085.6
160,-4409.34,17213.01,6557.76,8092.8
161,-4593.07,17739.43,6557.71,8100.0
