Index,Lower,Upper,Predicted,Actual
131,10974.35,13451.78,12180.99,12178.0
132,10703.89,13658.46,12175.0,12277.67
133,10493.14,13942.76,12175.0,12377.33
134,10309.04,14158.45,12175.0,12477.0
135,10150.71,14351.49,12175.0,12434.0
136,10004.44,14514.23,12176.96,12391.0
137,9773.76,14645.57,12177.0,12348.0
138,9593.14,14727.21,12175.02,12455.0
139,9459.49,14840.3,12175.01,13324.0
140,9216.12,15049.08,12175.01,13670.0
141,9028.84,15157.11,12175.0,14016.0
142,8959.82,15285.71,12177.0,14200.0
143,8724.3,15446.73,12180.99,14384.0
144,8685.53,15465.84,12175.0,14568.0
145,8600.22,15791.89,12175.0,14711.0
146,8553.39,15735.91,12175.0,14854.0
147,8443.56,15873.18,12175.0,14878.0
148,8616.93,15986.53,12176.96,15197.0
149,8545.19,16046.64,12177.0,15564.0
150,8478.66,16225.96,12175.02,15590.0
151,8373.31,16207.1,12175.01,15589.75
152,8302.15,16390.9,12175.01,15589.5
153,8079.73,16571.18,12175.0,15589.25
154,7988.57,16707.28,12177.0,15589.0
155,7945.28,16813.9,12180.99,15592.33
156,7777.5,16812.13,12175.0,15595.67
157,7679.65,16782.43,12175.0,15599.0
158,7601.46,16825.51,12175.0,16059.0
159,7383.81,16780.5,12175.0,16519.0
160,7333.68,16947.92,12176.96,16649.0
161,7283.35,17204.01,12177.0,16991.0
162,7311.7,17220.71,12175.02,17248.0
163,7192.29,17188.56,12175.01,17505.0
