Index,Lower,Upper
134,13793.63,15903.81
135,13596.83,16061.59
136,13464.05,16271.67
137,13305.89,16451.92
138,13239.15,16634.64
139,13011.67,16702.04
140,12878.18,17010.6
141,12769.77,16991.45
142,12626.43,17171.51
143,12357.89,17252.29
144,12247.51,17428.34
145,12238.79,17496.77
146,12218.93,17606.12
147,12061.17,17621.08
148,11998.86,17721.03
149,11994.99,17715.95
150,11966.76,17803.3
151,11864.65,17996.91
152,11806.21,18042.56
153,11688.16,18018.86
154,11614.22,18112.81
155,11516.38,18306.05
156,11386.87,18289.25
157,11254.97,18313.27
158,11228.69,18350.86
159,11111.34,18359.4
160,11035.63,18550.82
161,11005.99,18613.66
162,10942.81,18642.69
163,10794.9,18738.23
164,10859.0,18786.98
165,10882.43,18726.99
166,10862.1,18807.56
167,10765.0,18714.59
