RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.717027701406222,5.408805417621928,5.814130531825066,4.746640097079021,6.311734809152915,5.945060732945291,1.9459101490553132,2.9601908370880032,2.833213344056216,4.43830669277453,5.700443573390687,5.178767818441164,4.248495242049359,3.6579202186988575
5.720311776607412,5.616622683245655,5.811140992976701,5.3539506707600095,6.302618975744905,6.287278316332505,1.9459101490553132,1.4806364409152297,2.9444389791664403,3.4985455998900297,5.69035945432406,5.809578043234497,4.248495242049359,4.315127191915993
5.720311776607412,4.906744795570058,5.811140992976701,6.184398809232162,6.313548046277095,6.3095003121719,1.9459101490553132,2.1957925538830696,2.995732273553991,4.603186114798701,5.680172609017068,5.558244223392902,4.2626798770413155,3.8666285347380285
5.720311776607412,4.834248581777335,5.811140992976701,5.180365048043168,6.3080984415095305,7.124912845349348,1.791759469228055,3.0675505529977465,2.995732273553991,3.6825921824364465,5.631211781821365,5.105497193549531,4.23410650459726,4.097654458398931
5.726847747587197,5.96861569009296,5.811140992976701,5.36525592644312,6.298949246855942,6.60669315269855,1.791759469228055,2.371663693191564,3.091042453358316,2.648115175804295,5.634789603169249,5.726020556117411,4.23410650459726,3.8961378619738847
5.733341276897746,4.924695573509398,5.811140992976701,5.721422566618526,6.298949246855942,7.37720984682452,1.791759469228055,2.2675707069938196,2.772588722239781,4.002526731514601,5.66988092298052,6.07533147392488,4.23410650459726,4.283642199999573
5.703782474656201,5.772163001563285,5.808142489980444,4.82590243625173,6.278521424165844,5.314602516496124,1.791759469228055,4.345423911887866,2.302585092994046,4.100709130461308,5.6131281063880705,5.252766417498996,4.23410650459726,3.072314593643206
5.717027701406222,5.145859653974043,5.808142489980444,5.687325651463294,6.278521424165844,4.9785537390726455,1.791759469228055,2.083632180508308,2.4849066497880004,4.3327562166333,5.616771097666572,5.678856801352099,4.23410650459726,3.8271455225930455
5.71042701737487,5.556351683027481,5.808142489980444,6.521637938380337,6.2878585601617845,6.707226619136055,1.791759469228055,3.383843025547482,2.302585092994046,4.717079941615031,5.616771097666572,5.687766664489057,4.23410650459726,4.406555482912913
5.707110264748875,5.685167511758671,5.755742213586912,5.371596276308718,6.3080984415095305,5.344065994142498,1.791759469228055,2.5253459916676757,2.3978952727983707,4.359570231286379,5.66988092298052,5.789710671571894,4.23410650459726,3.7736328461146784
5.707110264748875,5.139339870365765,5.755742213586912,5.8959272467772434,6.3080984415095305,5.978684487848265,1.791759469228055,2.364064894229017,2.302585092994046,3.632328442824452,5.66988092298052,6.185987249497775,4.23410650459726,3.097835416441251
