S00117_Actual,S00117_Simulated,S1151_Actual,S1151_Simulated
1.791759469228055,1.3003772873935853,2.3978952727983707,3.1027931111671934
1.791759469228055,0.793761214368525,2.3978952727983707,3.5891645434244315
1.791759469228055,1.494508291265992,2.3978952727983707,1.716090823769433
1.791759469228055,1.5492970897347662,2.3978952727983707,3.7739856454104004
1.791759469228055,3.4975032383285685,2.3978952727983707,3.188329720590393
1.791759469228055,0.026456029295446548,2.3978952727983707,2.3823464527693243
1.791759469228055,0.04490892061182428,2.3978952727983707,4.052650699057454
1.791759469228055,1.8309447646345172,2.3978952727983707,2.394409023648473
1.791759469228055,0.42739345212899305,2.3978952727983707,3.6057831869782504
1.791759469228055,0.34796377099143894,2.3978952727983707,3.334230368662789
1.8718021769015913,0.7986396395720486,2.3978952727983707,3.7647545323447233
1.9459101490553132,0.6199092928713431,2.3978952727983707,3.0240508428796984
