RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.566662864679632,1.791759469228055,1.9744783772264967,1.0986122886681098,1.4396715455572795,6.018593214496234,5.329982981258178
3.1354942159291497,4.027540820134009,1.791759469228055,1.3502225885449453,1.0986122886681098,2.2377853579920397,6.025865973825314,4.144907495749168
3.1354942159291497,4.191206711259248,1.791759469228055,1.1951271302601736,1.0986122886681098,2.3400847974871555,6.028278520230698,6.669224920904417
3.1354942159291497,3.3679081426718867,1.791759469228055,2.632691415267999,1.0986122886681098,3.2097599829486847,6.018593214496234,4.899857670962645
3.258096538021482,2.7853708931199823,1.791759469228055,1.2797082221126832,1.0986122886681098,1.6648943991272178,5.937536205082426,4.19977171419833
3.258096538021482,4.719829806003021,2.772588722239781,2.2437506863291246,1.3862943611198906,1.986159815847894,6.016157159698354,5.404001970166213
3.332204510175204,2.917424315040966,2.6390573296152584,1.830982907539172,0.6931471805599453,2.1890896322404756,5.713732805509369,4.7509213265024055
3.332204510175204,3.891069506188005,2.6390573296152584,2.3002370255640407,0.6931471805599453,1.9421949185836027,5.71042701737487,4.418765479886427
3.332204510175204,4.501269172924395,2.6390573296152584,3.058225776817944,0.6931471805599453,0.7753551628107231,5.683579767338681,4.520658520736189
3.332204510175204,3.17874026538541,2.6390573296152584,1.7100380341597767,0.6931471805599453,0.6818233244305388,5.69035945432406,4.191962470764147
3.332204510175204,2.4895312987749127,2.6390573296152584,1.571408296229828,0.6931471805599453,1.5718274773363232,5.697093486505405,4.253109903904681
