RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,4.122015506679844,1.791759469228055,1.9888863269812251,1.0986122886681098,1.248759318462386,6.018593214496234,5.180553679771872
3.1354942159291497,2.80660399328729,1.791759469228055,2.3880881329598784,1.0986122886681098,1.2433501667029494,6.025865973825314,6.7280836926414285
3.1354942159291497,3.561376872194754,1.791759469228055,1.5584636210082705,1.0986122886681098,1.9861393782181063,6.028278520230698,6.398325758214392
3.1354942159291497,2.8523627226836155,1.791759469228055,3.1680842736389057,1.0986122886681098,1.5562668375508577,6.018593214496234,5.528737132644962
3.258096538021482,4.193179280921539,1.791759469228055,0.6170545822655875,1.0986122886681098,1.5009853874367651,5.937536205082426,7.5567359582500835
3.258096538021482,3.687582340626218,2.772588722239781,2.9767394619567824,1.3862943611198906,1.4150864158460346,6.016157159698354,4.6709421020651085
3.332204510175204,3.774872833256839,2.6390573296152584,1.550967175325456,0.6931471805599453,0.5982747958888928,5.713732805509369,5.384893288818099
3.332204510175204,3.53441939117196,2.6390573296152584,3.4703472205598844,0.6931471805599453,2.1084503881250134,5.71042701737487,5.41792060558149
3.332204510175204,3.4153524744962054,2.6390573296152584,2.1694307246922007,0.6931471805599453,2.368270386218147,5.683579767338681,4.350331495713011
3.332204510175204,3.273316224075595,2.6390573296152584,0.9367357944463801,0.6931471805599453,0.7766918976242408,5.69035945432406,4.6684849611778985
3.332204510175204,3.865649071460937,2.6390573296152584,2.5644530608507767,0.6931471805599453,1.026373815677803,5.697093486505405,5.1770479520830905
