RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,0.0,3.6888794541139363,3.811850181226176,0.0,1.652659151377669,2.5649493574615367,5.679304087220861,4.820281565605037,4.038645335266886,0.0,3.743973835795982,1.3862943611198906,0.2012167247081238,2.9444389791664403,4.098662574107122,1.0986122886681098,5.49652976237919
2.4849066497880004,4.2293951008625985,3.6888794541139363,3.683008708772327,0.0,0.8995262798069651,2.5649493574615367,5.364246391771344,4.820281565605037,4.0709553714115945,0.0,1.1179785424225512,1.3862943611198906,0.4627694681254781,2.9444389791664403,2.5543476935389218,1.0986122886681098,1.9689682091110634
2.4849066497880004,4.717938580768883,3.6888794541139363,4.154790612915988,0.0,0.0,2.5649493574615367,1.994631003759347,4.820281565605037,5.056286771874001,0.0,2.6335800416079884,1.3862943611198906,0.35570496016480724,2.9444389791664403,2.850105784933815,1.0986122886681098,5.683557307820836
2.4849066497880004,4.084775808358905,3.6888794541139363,3.375290335295277,0.0,0.3931873076478399,2.5649493574615367,4.77144335667664,4.820281565605037,4.740630838086882,0.0,0.8971043619527594,1.3862943611198906,0.019091683186953756,2.9444389791664403,2.0310270291605113,1.0986122886681098,4.4808702098894955
2.4849066497880004,5.578104984289814,3.713572066704308,4.009604973502094,0.0,0.09324631214619383,2.5649493574615367,3.149858766744066,4.832305758571839,5.261454187444154,0.0,1.546004593519819,1.3862943611198906,1.9777066089235023,2.9444389791664403,3.9532689433282693,1.0986122886681098,2.414000737754849
2.4849066497880004,2.503750508288349,3.7376696182833684,4.650833943992866,0.0,1.183359639696261,2.5649493574615367,3.080894020326361,4.844187086458591,3.668930429146402,0.0,3.361514784275766,1.3862943611198906,0.17439881796067708,2.9444389791664403,3.5787020790835125,1.0986122886681098,3.4733727855671273
2.4849066497880004,4.304760293656476,3.728100167267218,3.5228519808865735,0.0,1.3243345395862236,2.5649493574615367,4.727951001032741,4.847331743138063,4.235007105669639,0.0,0.0,1.3862943611198906,2.0145468085929594,2.9444389791664403,3.5687195188592398,1.0986122886681098,3.1052897559944492
2.4849066497880004,3.7653013491932534,3.7184382563554808,4.33663488945227,0.0,0.4550707523063744,2.5649493574615367,5.672306580589791,4.850466541943434,3.5534712490370097,0.0,1.780896959152186,1.3862943611198906,0.6996826348608343,2.9444389791664403,4.657462087213378,1.0986122886681098,3.8385725846342167
2.4849066497880004,1.8105733860585338,3.708682081410116,3.08050969114825,0.0,0.4103167821818826,2.5649493574615367,3.1466142253525353,4.853591544486569,3.9421806777859034,0.0,0.0,1.3862943611198906,0.0,2.9444389791664403,5.916437030478157,1.0986122886681098,2.2750105133741716
2.4849066497880004,4.693062624194691,3.6988297849671046,5.099614452480754,0.0,0.0,2.5649493574615367,2.985376560505534,4.856706811803519,4.158473828753032,0.0,4.085461165241717,1.3862943611198906,0.00862241808574482,2.9444389791664403,6.426440752714738,1.0986122886681098,4.112029072719697
2.4849066497880004,3.297376694437621,3.6888794541139363,3.7823349502620576,0.0,0.9349666364927403,2.5649493574615367,3.511355820095078,4.859812404361672,4.445537376703484,0.0,0.19052413490392883,1.3862943611198906,0.0,2.9444389791664403,4.196370832885209,1.0986122886681098,5.200552477774385
