,Actual_last_5_vals,Mean_Simulation,Simulated_8,Simulated_1,Simulated_11,Simulated_20,Simulated_6,Simulated_7,Simulated_21,Simulated_9,Simulated_18,Simulated_3,Simulated_13,Simulated_29,Simulated_10,Simulated_24,Simulated_14,Simulated_12,Simulated_23,Simulated_19,Simulated_26,Simulated_16,Simulated_22,Simulated_2,Simulated_15,Simulated_17,Simulated_5,Simulated_4,Simulated_28,Simulated_27,Simulated_25,Simulated_0
0,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41,121411.41
6,,126142.3,151465.41,147341.76,129540.58,179669.15,102413.61,114868.84,36644.53,120513.16,100849.16,47442.77,86079.54,203750.67,79754.33,27892.36,276226.86,159060.49,46881.18,117357.85,59857.98,236874.92,152297.73,33179.66,211114.15,138437.96,254245.42,174362.24,79233.28,117541.09,45648.09,153724.13
7,,132303.63,98932.55,145706.0,108051.49,119257.8,126047.76,149095.84,170211.09,146283.27,146316.66,146477.25,236178.81,110742.71,191453.47,213345.76,217705.84,132990.75,150655.47,121736.91,244161.69,148140.69,-16528.15,148858.96,45230.49,52720.8,28183.05,200823.92,59824.49,195020.19,79673.08,51810.19
8,,130706.18,119276.68,195132.14,152475.59,146154.4,157561.58,184971.39,129630.64,16386.82,177650.26,156235.36,78020.68,118268.48,99350.46,145515.68,116746.59,207183.31,16333.14,-34496.03,192003.91,27339.21,220351.37,61928.3,105498.69,78821.67,197075.71,255534.21,-6080.64,235294.92,231214.64,139806.25
9,,126808.52,88156.38,105519.1,141442.82,147872.79,189257.09,94873.68,87189.21,172061.58,183530.82,28669.41,100091.72,71835.6,156856.4,85444.78,115337.78,84423.94,150460.69,225030.45,77434.93,171045.04,114086.71,215962.24,276994.12,-36720.72,198396.52,6415.93,161298.99,198196.71,224601.77,-31510.75
10,,89450.04,92721.59,105481.59,10285.99,34913.57,144110.77,164006.04,68513.25,102734.29,147266.36,104351.5,102816.0,-2441.05,-3523.79,121426.7,70966.28,-37686.54,45152.5,71537.13,110843.5,140886.29,156827.04,11869.21,89597.96,142300.62,72792.53,114608.11,-17308.78,259517.89,-10983.09,269917.87
11,MAE,,18674.56,22724.79,23869.7,26270.27,28991.54,31470.29,31506.14,32077.57,33464.81,38573.82,39451.03,43078.5,43319.21,44573.66,46566.81,46600.6,46655.95,50114.7,51701.19,54268.24,57455.2,57505.07,57931.0,60023.8,64473.12,64519.82,66237.38,69560.42,71976.6,75993.74
