RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,6.107465491272855,3.044522437723423,4.9087106415174935,4.31748811353631,4.120486916462335,1.3862943611198906,1.084003673964892
4.454347296253507,6.281880008220752,3.044522437723423,2.5410418014728196,4.330733340286331,5.458388467164758,1.3862943611198906,1.2500892775888686
4.51085950651685,3.982154543379022,3.091042453358316,4.164430281914359,4.709530201312334,6.196864363966323,1.3862943611198906,0.0
4.672828834461906,3.569802914466812,3.1780538303479458,1.840038157672413,4.736198448394496,4.874702486442547,1.3862943611198906,0.5818269053454415
4.672828834461906,6.1872915265340325,3.1780538303479458,3.2638467862840677,4.74493212836325,4.18327338457441,1.3862943611198906,0.0
4.6913478822291435,6.200925234288457,3.258096538021482,4.679127638760758,4.574710978503383,5.089950820577334,1.3862943611198906,0.4707775596535583
4.955827057601261,7.0847050721921905,3.258096538021482,2.554216227435433,3.970291913552122,2.2720751381835926,1.3862943611198906,1.1848867592252725
4.969813299576001,5.444017631842208,3.258096538021482,5.270314963173214,4.143134726391533,4.374682261657681,1.3862943611198906,1.7606829727223223
4.969813299576001,4.517245669497081,3.258096538021482,5.459440547536405,4.127134385045092,1.6982633430758254,1.3862943611198906,2.1878755468860067
4.962844630259907,4.510230499988583,3.5553480614894135,4.106997867591589,4.248495242049359,3.3566631441846804,1.3862943611198906,2.2198589317721025
4.962844630259907,4.439725443213134,3.5553480614894135,0.0,4.23410650459726,6.124400010251346,1.3862943611198906,1.371626325246851
