RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,4.030096515365937,3.044522437723423,0.7543278189197942,2.70805020110221,4.678504083685304,4.31748811353631,2.66392898316926,1.3862943611198906,1.0604911657773584
4.454347296253507,6.5840204628821875,3.044522437723423,1.1999017905590887,2.70805020110221,2.3330777371055738,4.330733340286331,5.288200537319244,1.3862943611198906,0.0
4.51085950651685,5.5592442643737945,3.091042453358316,2.487910050263231,2.70805020110221,5.434123205198642,4.709530201312334,1.3772011624393534,1.3862943611198906,0.664138790917139
4.672828834461906,6.029786581438521,3.1780538303479458,1.6055736453758598,2.70805020110221,2.5913599990876612,4.736198448394496,3.6001187982188103,1.3862943611198906,0.7308040553828766
4.672828834461906,4.89398376551157,3.1780538303479458,3.5478144220557333,2.70805020110221,2.3861312390592766,4.74493212836325,2.320902081435028,1.3862943611198906,0.8198296722240498
4.6913478822291435,6.692480443515318,3.258096538021482,3.762232375282752,2.70805020110221,6.36400938594671,4.574710978503383,4.3124628989410905,1.3862943611198906,0.0
4.955827057601261,2.829099482753652,3.258096538021482,5.820187495872862,2.70805020110221,4.321282078489234,3.970291913552122,5.6256602286317525,1.3862943611198906,1.9135423139158143
4.969813299576001,4.779366193304676,3.258096538021482,1.989930133754611,2.70805020110221,0.4406039150715242,4.143134726391533,4.912091529865728,1.3862943611198906,1.2739297431375036
4.969813299576001,5.002615045734132,3.258096538021482,1.0770736971307562,2.70805020110221,1.9504355687881403,4.127134385045092,3.0783929517138455,1.3862943611198906,0.0
4.962844630259907,5.001080035778817,3.5553480614894135,6.627092184420758,2.5649493574615367,0.0,4.248495242049359,3.8431248304483874,1.3862943611198906,1.4152559573591657
4.962844630259907,3.8075923045290754,3.5553480614894135,3.571927832367807,2.5649493574615367,5.540660854203788,4.23410650459726,4.263426892011765,1.3862943611198906,0.0
