RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,8.926843130825553,3.044522437723423,5.191511970424445,2.70805020110221,3.634214593978929,4.31748811353631,1.7513065014524458
4.454347296253507,6.154674029009823,3.044522437723423,1.6093421592005268,2.70805020110221,0.0,4.330733340286331,1.606074502133772
4.51085950651685,1.5137031317035121,3.091042453358316,1.310199472089467,2.70805020110221,1.9492069871070647,4.709530201312334,3.121421337661239
4.672828834461906,2.9178183415180103,3.1780538303479458,3.2675530889303674,2.70805020110221,4.604046110096652,4.736198448394496,4.484590273193022
4.672828834461906,6.724130736974679,3.1780538303479458,3.3730658845237236,2.70805020110221,3.389378032457589,4.74493212836325,3.1981918904700484
4.6913478822291435,4.404261594785641,3.258096538021482,5.385405222629824,2.70805020110221,2.6237101494286716,4.574710978503383,3.652287423913162
4.955827057601261,4.870392328577025,3.258096538021482,2.9753699643914926,2.70805020110221,0.0,3.970291913552122,1.9607572072989965
4.969813299576001,8.596711579269954,3.258096538021482,2.1537728620685437,2.70805020110221,3.473558267360226,4.143134726391533,4.922487570600729
4.969813299576001,6.562001989094486,3.258096538021482,4.01650743065429,2.70805020110221,4.372959236598168,4.127134385045092,4.046951640520123
4.962844630259907,5.4712751809319276,3.5553480614894135,2.860479149877738,2.5649493574615367,5.279075125976352,4.248495242049359,3.178472338884141
4.962844630259907,6.003343671919855,3.5553480614894135,4.417792903119425,2.5649493574615367,0.1046330617944462,4.23410650459726,3.8771984138309348
