RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,6.277311825050226,3.044522437723423,0.7984366440961006,2.70805020110221,1.2836347457198463,4.31748811353631,4.089052360458056
4.454347296253507,4.5520101115605085,3.044522437723423,2.156756041584535,2.70805020110221,4.127632780767808,4.330733340286331,4.752366223841504
4.51085950651685,6.09108301789362,3.091042453358316,4.945887213584934,2.70805020110221,3.3801990706167153,4.709530201312334,2.4318947432079465
4.672828834461906,6.627323061801222,3.1780538303479458,3.060974280588549,2.70805020110221,0.5670396221501242,4.736198448394496,2.614866360252202
4.672828834461906,4.360408047822523,3.1780538303479458,2.570524375726692,2.70805020110221,0.0,4.74493212836325,5.70033525847288
4.6913478822291435,6.072265175839821,3.258096538021482,4.548444705822941,2.70805020110221,2.9274078838493476,4.574710978503383,3.4107019103853413
4.955827057601261,4.985669987167638,3.258096538021482,3.1736756133502437,2.70805020110221,2.6494097898085602,3.970291913552122,3.8582999563818707
4.969813299576001,6.327088771664395,3.258096538021482,3.647298350481532,2.70805020110221,2.0732856420349846,4.143134726391533,3.4317594924482493
4.969813299576001,4.57397577403905,3.258096538021482,1.5706380849206398,2.70805020110221,3.3423322300307485,4.127134385045092,4.408381147549461
4.962844630259907,6.046942666868569,3.5553480614894135,2.4309844148455366,2.5649493574615367,1.2980959817905837,4.248495242049359,3.8226036672943824
4.962844630259907,4.048287027058465,3.5553480614894135,4.778046929730841,2.5649493574615367,1.635432815729192,4.23410650459726,5.239213780977833
