S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
3.044522437723423,4.983165706300856,2.70805020110221,0.9606780440808633,4.31748811353631,5.405965776865413,1.3862943611198906,2.420673116607735
3.044522437723423,6.750104989935112,2.70805020110221,3.566703859920277,4.330733340286331,4.564245161849505,1.3862943611198906,1.767909792047521
3.091042453358316,2.51976446753886,2.70805020110221,0.7488679610731057,4.709530201312334,4.506734799859872,1.3862943611198906,1.1703502402306412
3.1780538303479458,2.0688846718830325,2.70805020110221,3.5023433539142204,4.736198448394496,2.52851850761102,1.3862943611198906,3.3960345966257144
3.1780538303479458,2.5540818327964563,2.70805020110221,0.8020068154892948,4.74493212836325,4.8296053479251375,1.3862943611198906,0.41711195084501385
3.258096538021482,4.938312363777077,2.70805020110221,3.7427657391668774,4.574710978503383,5.034019096567756,1.3862943611198906,0.7943010936324275
3.258096538021482,3.418754821926842,2.70805020110221,4.096080021629598,3.970291913552122,4.583965190766885,1.3862943611198906,0.14735339898406985
3.258096538021482,4.48658622296691,2.70805020110221,3.117619938635617,4.143134726391533,5.2882421082289905,1.3862943611198906,1.414187974832352
3.258096538021482,3.643094686180631,2.70805020110221,4.385202442987578,4.127134385045092,2.0381540669681435,1.3862943611198906,1.8348660038441371
3.5553480614894135,3.798721985873187,2.5649493574615367,3.294128669940596,4.248495242049359,3.27982800301686,1.3862943611198906,0.0
3.5553480614894135,2.151327735896927,2.5649493574615367,0.0,4.23410650459726,5.03757401107273,1.3862943611198906,1.741418004511433
