RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,4.534497633400528,3.044522437723423,2.814259777120267,2.70805020110221,1.6031746298744598,4.31748811353631,2.292035706444075
4.454347296253507,7.318587673655827,3.044522437723423,3.3166103962100335,2.70805020110221,1.8677058662375494,4.330733340286331,5.573537888038985
4.51085950651685,4.715949511988702,3.091042453358316,2.868901772276822,2.70805020110221,4.834978353278524,4.709530201312334,4.870901793187005
4.672828834461906,3.9452426811953893,3.1780538303479458,1.9543798185450274,2.70805020110221,7.1069050708934025,4.736198448394496,2.9554338249826033
4.672828834461906,7.190488908786337,3.1780538303479458,3.2934512840051386,2.70805020110221,3.33117806572966,4.74493212836325,5.244310750063026
4.6913478822291435,3.0767922768629536,3.258096538021482,3.418924903463914,2.70805020110221,2.9765479332693947,4.574710978503383,5.649084995645131
4.955827057601261,5.469248075380893,3.258096538021482,3.0289433788531532,2.70805020110221,2.7116686339468163,3.970291913552122,5.112796305972664
4.969813299576001,4.307644606197875,3.258096538021482,4.999932159672867,2.70805020110221,1.9643164081000308,4.143134726391533,4.948866717299959
4.969813299576001,5.347222133764384,3.258096538021482,0.39047474343498356,2.70805020110221,3.079594153091604,4.127134385045092,3.1289716210226963
4.962844630259907,6.033399747774225,3.5553480614894135,5.0590388142029,2.5649493574615367,0.0,4.248495242049359,1.853031310850744
4.962844630259907,3.700053201627957,3.5553480614894135,1.859248999096014,2.5649493574615367,4.981484059696056,4.23410650459726,3.525079100958289
