RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.156074832496742,3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,4.31748811353631,4.495037878812216,1.3862943611198906,1.6954226165372368
4.454347296253507,6.2632769267117565,3.044522437723423,3.979676147734213,2.70805020110221,2.945200780696176,4.31748811353631,4.558221653130204,1.3862943611198906,1.1638216247811535
4.454347296253507,5.323772201322886,3.044522437723423,3.384836114295708,2.70805020110221,3.980762824459582,4.330733340286331,4.277246980700393,1.3862943611198906,1.7703132598966163
4.51085950651685,5.521855023539112,3.091042453358316,2.964481400840117,2.70805020110221,2.52201037891623,4.709530201312334,4.625713582585794,1.3862943611198906,2.026614344676524
4.672828834461906,5.6668960088325875,3.1780538303479458,3.496984828867475,2.70805020110221,4.8537467235934555,4.736198448394496,4.649608270571839,1.3862943611198906,1.9073609166232854
4.672828834461906,5.983076078170821,3.1780538303479458,4.468788211280484,2.70805020110221,3.161608891361755,4.74493212836325,4.749610464112767,1.3862943611198906,1.3874140334355425
4.6913478822291435,5.147888535422238,3.258096538021482,3.1422884316112003,2.70805020110221,2.8793693781407215,4.574710978503383,4.637382337925012,1.3862943611198906,1.497856805653462
4.955827057601261,4.205610581014353,3.258096538021482,3.433222469083925,2.70805020110221,5.85657195363412,3.970291913552122,4.6035030710769025,1.3862943611198906,1.4235740549503904
4.969813299576001,4.710018867611365,3.258096538021482,3.490694510075584,2.70805020110221,3.7465590174715437,4.143134726391533,4.891337484355942,1.3862943611198906,1.364049932307664
4.969813299576001,6.392249290243209,3.258096538021482,3.685479689604573,2.70805020110221,2.760809179510325,4.127134385045092,4.040773550797123,1.3862943611198906,1.2476447436499536
4.962844630259907,5.889664591863548,3.5553480614894135,4.004921563934963,2.5649493574615367,5.725131041520388,4.248495242049359,4.33849950468123,1.3862943611198906,1.7540877595184916
4.962844630259907,5.535756957308992,3.5553480614894135,2.716667854936632,2.5649493574615367,3.7741515667974017,4.23410650459726,4.311021348602754,1.3862943611198906,1.8354424276651673
